"","Alphaproteobacteria","Verrucomicrobiae","Actinobacteria","Deltaproteobacteria","Subgroup_6","MB-A2-108","Gammaproteobacteria","Thermoleophilia","KD4-96","Entotheonellia","NC10","Acidimicrobiia","Bacteria_unclassified","Bacteroidia","Blastocatellia_(Subgroup_4)","Bacilli","Clostridia","Actinobacteria_unclassified","Dehalococcoidia","Subgroup_5","Chloroflexia","Nitrospira","TK10","Planctomycetacia","Holophagae","Negativicutes","Gitt-GS-136","Subgroup_18","Acidobacteriia","Babeliae","Campylobacteria","Phycisphaerae","Planctomycetes_unclassified","Subgroup_11","Gemmatimonadetes","S0134_terrestrial_group","Subgroup_17","Rubrobacteria","Anaerolineae","Oxyphotobacteria","Chlamydiae","Latescibacteria_cl","Deinococci","FBP_cl","BRC1_cl","Subgroup_25","Erysipelotrichia","Pla3_lineage","Thermoanaerobaculia","Subgroup_22","OM190","uncultured","Ignavibacteria","OLB14","Proteobacteria_unclassified","JG30-KF-CM66","Chloroflexi_unclassified","BD2-11_terrestrial_group","Ktedonobacteria","Fibrobacteria","Pla4_lineage","Coriobacteriia","Acidobacteria_unclassified","Saccharimonadia","vadinHA49","Melainabacteria","Lineage_IIa","WPS-2_cl","Fimbriimonadia","0319-7L14","AD3","Firmicutes_unclassified","Cyanobacteria_unclassified","RsaHf231_cl","Armatimonadia","Bacteroidetes_unclassified","Fusobacteriia","Sericytochromatia","Lineage_IIb","Gracilibacteria","Mollicutes","Subgroup_9","Chthonomonadetes","Subgroup_15","AT-s3-28","Hydrogenedentia","Synergistia","Longimicrobia","Latescibacteria","Microgenomatia","WS2_cl","Spirochaetia","BD7-11","P2-11E","GAL15_cl","Subgroup_20","Elusimicrobia","Lentisphaeria","uncultured.1","Armatimonadetes_unclassified","BRH-c20a","Parcubacteria","Kiritimatiellae","FCPU426_cl","Omnitrophia","Lineage_IIc","Omnitrophicaeota_cl","Leptospirae","Berkelbacteria","ABY1"
"WIN_M172",1461.33421058815,951.664825998073,602.251098526682,545.621166905562,1037.43214982259,286.204384707569,391.005005052048,1818.97220198792,264.821298493785,101.980872711892,220.175294311159,415.207838898419,109.500199732124,148.506708649576,176.469206006062,27.0225814789576,2.11481072444016,74.9582912329347,73.0784594778767,86.4722607326644,68.8488380289964,32.4270977747492,67.9089221514675,332.260262706488,29.8423291115445,0,34.7768874685716,11.0440115609653,53.1052470803863,18.7983175505792,0.23497896938224,70.0237328759076,21.1481072444016,19.9732123974904,63.4443217332049,15.9785699179923,50.7554573865639,8.92920083652513,48.6406466621237,0.939915877528961,5.16953732640929,36.8916981930117,0,0,1.64485278567568,7.98928495899617,0,5.87447423455601,14.8036750710811,15.0386540404634,57.0998895598844,8.45924289776065,2.58476866320464,5.40451629579153,7.75430598961393,10.5740536222008,7.98928495899617,5.40451629579153,8.22426392837841,2.3497896938224,10.1040956834363,0,3.75966351011584,1.87983175505792,2.11481072444016,2.58476866320464,2.81974763258688,1.1748948469112,2.11481072444016,2.3497896938224,0.704936908146721,0,0,0,0.23497896938224,0.704936908146721,0,0.939915877528961,3.28970557135136,1.64485278567568,0,0.23497896938224,2.3497896938224,0.469957938764481,0.704936908146721,0.23497896938224,0,1.40987381629344,0,0.23497896938224,0.469957938764481,0,0.469957938764481,0.23497896938224,0.23497896938224,0.23497896938224,0.939915877528961,0,0,0.23497896938224,0,2.81974763258688,0.704936908146721,0.704936908146721,0.469957938764481,0.704936908146721,1.1748948469112,0,0.23497896938224,0.469957938764481
"WIN_M172_CONINT",1473.88591108004,723.219140837412,776.560760247547,520.21025919884,1038.09005929724,205.339340739014,586.498873611435,1813.35612004454,266.190217250576,59.5561770113157,109.272637820762,424.143556280587,69.136953313136,296.486185556332,169.087754732127,14.2416945027059,1.81257930034439,72.5031720137756,39.099924907429,58.7793573111681,66.547554312644,28.2244491053626,82.8607680157436,377.016494471633,46.0913022087573,0,38.5820451073306,6.99137730132836,64.7349750122996,12.9469950024599,0,86.7448665164815,16.8310935031979,9.83971620186955,77.1640902146612,13.9827546026567,34.1800668064942,18.6436728035423,86.7448665164815,0.517879800098397,6.99137730132836,9.06289650172195,0,1.03575960019679,3.10727880059038,1.81257930034439,0,0,18.9026127035915,2.84833890054118,46.8681219089049,7.76819700147596,5.95561770113157,9.58077630182035,8.02713690152516,7.76819700147596,7.76819700147596,6.99137730132836,3.62515860068878,2.07151920039359,5.69667780108237,0,0.776819700147596,2.33045910044279,4.40197830083638,4.66091820088557,6.47349750122996,1.03575960019679,5.43773790103317,0.776819700147596,0,0,0.258939900049199,0,1.29469950024599,1.29469950024599,0,1.55363940029519,2.58939900049199,1.55363940029519,0,0,2.07151920039359,0.517879800098397,1.03575960019679,0.258939900049199,0,5.17879800098397,0,0,1.81257930034439,0,1.03575960019679,0,0,0,1.55363940029519,0,0,0,0,6.21455760118077,0,0.517879800098397,0.517879800098397,1.03575960019679,0.517879800098397,0,0,1.03575960019679
"WIN_M172_CORE1",1133.64080451928,350.680894031602,1174.57631744126,192.396910733291,210.408536418961,488.497120868924,774.227001064323,1819.99290451109,225.145321070873,5.18516497011708,86.5103839751112,436.372567748274,36.5690582102994,363.780258166635,84.6000600387523,713.369538520318,937.969052752231,54.8535873154491,67.1342411920421,24.834211172666,106.43233359714,8.73290942335507,26.7445351090249,112.709112245176,10.9161367791938,319.84280763038,36.2961547908195,2.18322735583877,16.1013017493109,7.095488906476,1.63742051687908,6.00387522855661,6.00387522855661,1.91032393635892,25.6529214311055,5.73097180907677,10.0974265207543,1.63742051687908,13.6451709739923,0,18.2845291051497,8.46000600387523,0,0.818710258439538,3.00193761427831,6.00387522855661,0.818710258439538,1.36451709739923,2.18322735583877,4.91226155063723,6.82258548699615,1.36451709739923,2.72903419479846,1.36451709739923,5.73097180907677,4.09355129219769,1.91032393635892,1.09161367791938,10.643233359714,1.09161367791938,3.27484103375815,0.272903419479846,0.818710258439538,1.91032393635892,0.272903419479846,1.63742051687908,0,0.272903419479846,0,0.545806838959692,0.272903419479846,0.545806838959692,0.272903419479846,0,0,0,0,0,0.818710258439538,0.545806838959692,0,0.545806838959692,0.545806838959692,0,0.272903419479846,0,0,0.272903419479846,0.272903419479846,0.272903419479846,0.272903419479846,1.09161367791938,0,0,0,0,0,0,0,0,0,1.09161367791938,0.272903419479846,0,0,0,0.272903419479846,0,0,0
"WIN_M172_CORE2",1700.68567495301,1103.69840891642,1338.52222486962,483.414078839383,544.56887194557,186.376512323617,847.96018319964,1090.19670134752,104.572048817939,89.481905064464,270.034151377968,266.063060916528,111.455272284436,337.013210494268,182.140682498081,91.3350806131364,63.0079686548593,36.2692928811585,38.3872077939269,112.51422974082,58.7721388293225,41.5640801630794,41.0346014348874,354.750747888704,20.1201916712996,0.794218092288142,13.5017075688984,11.6485320202261,51.3594366346332,35.2103354247743,0,45.0056918963281,3.44161173324862,15.6196224816668,52.6831334551134,4.50056918963281,28.062372594181,3.17687236915257,20.3849310353957,36.2692928811585,37.8577290657348,18.5317554867233,0,7.41270219468933,1.32369682048024,4.23582982553676,1.58843618457628,2.91213300505652,7.94218092288142,5.29478728192095,12.7074894766103,9.00113837926561,0.794218092288142,1.58843618457628,5.82426601011304,2.11791491276838,5.559526646017,0.794218092288142,11.9132713843221,0.794218092288142,2.11791491276838,0,2.38265427686443,1.85317554867233,0.794218092288142,2.91213300505652,0.264739364096047,0,0.264739364096047,0.794218092288142,0.794218092288142,0.529478728192095,5.82426601011304,0,0.264739364096047,0.264739364096047,0,2.64739364096047,0,0,0,0,1.05895745638419,0.529478728192095,0.264739364096047,0,0,0,0,0,0,0,0.264739364096047,0.529478728192095,0,0,0.264739364096047,0,0,0,0,0.529478728192095,0,0,0.264739364096047,0,0,0,0,0.529478728192095
"WIN_M172_CORE3",1333.52422104797,711.664107035948,747.585704245516,564.854101049015,1039.64390764505,211.364760392535,657.781711221595,1456.64679699092,192.623057500586,87.2009787333732,237.915506156129,419.085300778301,146.289403128823,311.841112007705,158.523570294401,127.027097378765,19.0020043210037,93.9688158887992,71.8431944191374,59.6090272535596,60.1296301116693,30.7155686284718,64.034151547492,412.317463622875,49.1969700913658,2.08241143243876,28.1125543379233,16.6592914595101,47.6351615170367,15.6180857432907,0,57.0060129630112,20.3035114662779,23.6874300439909,69.2401801285889,14.3165785980165,74.4462087096858,17.1798943176198,73.4050029934664,0,9.11055001691959,30.1949657703621,0,0.520602858109691,3.38391857771299,9.11055001691959,1.04120571621938,8.85024858786475,16.6592914595101,11.9738657365229,70.5416872738631,3.38391857771299,6.50753572637114,9.37085144597444,5.98693286826145,11.9738657365229,14.0562771689617,5.98693286826145,4.68542572298722,5.20602858109691,11.713564307468,0,3.12361714865815,2.08241143243876,2.08241143243876,1.56180857432907,2.34271286149361,0.260301429054845,2.60301429054846,1.56180857432907,0,0,0,0,0.260301429054845,0.520602858109691,0,2.60301429054846,2.60301429054846,0.520602858109691,0,0.260301429054845,1.04120571621938,0.260301429054845,1.04120571621938,0,0,0,0.520602858109691,1.04120571621938,0.780904287164536,0,1.04120571621938,0,0.260301429054845,0,1.04120571621938,0,0,0,0,2.8633157196033,0.260301429054845,0,0.260301429054845,0.520602858109691,0,0.520602858109691,0.520602858109691,0.520602858109691
"WIN_M172_IN1",554.055973859923,54.1878919489375,1525.17605991111,196.659428084346,2.84131268646115,2.43541087410955,4418.0382765409,32.2691940819516,2.43541087410955,0.202950906175796,4.66787084204331,8.92983987173503,23.3393542102165,2079.02908286485,5.2767235605707,25.5718141781503,569.68319363546,2.02950906175796,0.811803624703184,0.405901812351592,18.2655815558216,0,1.21770543705478,37.7488685486981,18.6714833681732,33.6898504251822,0.405901812351592,0,12.1770543705478,1.01475453087898,93.3574168408662,1.62360724940637,0,0.405901812351592,6.49442899762547,0,0,0.202950906175796,2.02950906175796,0,12.3800052767236,0,0.608852718527388,4.05901812351592,2.63836178028535,0,103.504962149656,0,0,0,0,0,0.811803624703184,0,4.66787084204331,0,0.405901812351592,0,0,9.53869259026242,0,19.889188805228,0,32.878046800479,0,1.62360724940637,0,0,0.608852718527388,0,0,9.33574168408662,0.608852718527388,5.88557627909809,0,0,2.84131268646115,0.405901812351592,0,14.6124652446573,16.0331215878879,0,0,0,0,0,6.69737990380127,0,0,0,0,3.24721449881274,0,0,0,0,0,2.84131268646115,0,0.405901812351592,2.84131268646115,0,2.84131268646115,0,0,0,0,0,0,0
"WIN_M172_IN2",1419.11090229769,290.623531780656,2723.6727297134,230.44052173524,47.6542049802,44.5220037138958,2722.55408640401,414.345481799673,62.6440253260845,2.90847260442535,32.2169273105578,139.830413674296,24.8338814685549,762.019822359443,29.0847260442535,68.6846991968141,120.142291428955,19.464393583462,10.7389757701859,15.6610063315211,69.5796138443296,2.46101528066761,7.83050316576057,310.311654025997,4.92203056133521,0.223728661878873,12.9762623889747,1.11864330939437,15.2135490077634,26.8474394254648,0.447457323757747,6.93558851824507,0,0.447457323757747,24.6101528066761,2.01355795690986,0.447457323757747,6.48813119448733,4.47457323757747,31.9931986486789,242.745598138578,0.447457323757747,0,19.9118509072197,1.78982929503099,0.894914647515493,0.67118598563662,0.223728661878873,0.447457323757747,0,0.67118598563662,1.34237197127324,0.894914647515493,1.34237197127324,0.67118598563662,0.67118598563662,0.894914647515493,0.447457323757747,2.90847260442535,0.223728661878873,0,0,0.223728661878873,2.23728661878873,0.447457323757747,0.894914647515493,0,0,0.223728661878873,0,0,0.67118598563662,0,0,0,0,0,5.59321654697183,0.447457323757747,0.223728661878873,0,0,0,0,0,0,0,0.223728661878873,0,0.67118598563662,0,0,0.447457323757747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_M172_IN3",1301.18604449831,144.143364210891,3086.96216777768,71.6388191498572,55.6228897930915,23.8074625573543,2622.06735347589,278.547311921046,41.9877066920613,1.94788330014717,30.7332698467665,76.8331746169163,24.889619946325,1573.45684356333,28.3525235910311,64.4965803826508,89.60263180677,15.7994978789715,7.1422387672063,4.54506103367674,64.9294433382391,4.76149251147087,13.4187516232361,190.243268981041,3.24647216691196,6.27651285602978,6.70937581161804,1.94788330014717,12.3365942342654,7.1422387672063,3.67933512250022,8.87369058955935,2.81360921132369,0.21643147779413,9.30655354514761,2.59717773352956,1.08215738897065,1.73145182235304,4.11219807808848,5.41078694485326,58.6529304822093,0.865725911176522,0,19.91169595706,4.54506103367674,0.432862955588261,3.24647216691196,0,1.08215738897065,0.649294433382391,2.59717773352956,0.432862955588261,0,0.21643147779413,2.1643147779413,0.432862955588261,1.94788330014717,0.21643147779413,0.21643147779413,0,0,0,0.21643147779413,4.54506103367674,0,0,0,0,0.21643147779413,0,0,0.432862955588261,0,0,0.21643147779413,0,0,0.432862955588261,0,0,1.51502034455891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21643147779413,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_N186",1583.39968152866,1032.04617834395,552.34872611465,516.520700636943,1059.24893842887,316.812632696391,395.435244161359,1574.11093418259,175.822717622081,135.350318471338,249.137473460722,336.053609341826,122.744161358811,112.791932059448,242.170912951168,157.908704883227,8.62526539278132,62.6990445859873,55.0690021231422,114.450636942675,82.9352441613588,47.4389596602972,71.9877919320595,412.685774946921,44.4532908704883,0.995222929936306,21.5631634819533,7.96178343949045,62.6990445859873,17.2505307855626,0,68.3386411889597,14.2648619957537,17.2505307855626,67.0116772823779,5.30785562632696,37.4867303609342,5.30785562632696,43.1263269639066,0.331740976645435,8.62526539278132,15.9235668789809,0,0,2.98566878980892,7.96178343949045,0.995222929936306,3.31740976645435,12.2744161358811,6.96656050955414,27.5345010615711,10.2839702760085,1.65870488322718,0.995222929936306,7.63004246284501,6.6348195329087,7.29830148619958,2.32218683651805,14.9283439490446,2.32218683651805,4.97611464968153,0,1.32696390658174,0.66348195329087,0.331740976645435,0.66348195329087,0.66348195329087,0.66348195329087,2.32218683651805,0,2.65392781316348,0,0.331740976645435,0,0,0.995222929936306,0,0.66348195329087,2.98566878980892,0.331740976645435,0,0,1.32696390658174,0.66348195329087,0,0,0,0.66348195329087,0,0,0.331740976645435,0,0.331740976645435,0.331740976645435,0,0.331740976645435,0.995222929936306,0,0,0,0,1.32696390658174,0,0,0.331740976645435,0.995222929936306,0,0,0,0.331740976645435
"WIN_N186_CONINT",1456.71924641882,900.730171116437,747.449974917786,444.512568976088,1018.89526782231,219.88740872861,521.710049607045,1634.24558274344,261.133716069338,83.8860710105345,159.411404046597,384.872638091522,85.8369098712446,444.233877710273,201.493785184772,104.509224680898,6.13120784794604,74.4105679727997,25.0822139234156,58.5251658213032,59.0825483529346,37.6233208851235,81.6565408840087,421.102502647567,37.065938353492,0,35.1150994927819,10.5902681009977,55.4595618973301,6.96728164539323,0,68.2793601248537,15.3280196198651,11.4263418984449,64.3776824034335,10.5902681009977,41.8036898723594,10.8689593668134,38.7380859483864,1.67214759489438,4.7377515188674,14.4919458224179,0,0.278691265815729,3.06560392397302,3.06560392397302,0.557382531631459,1.95083886071011,20.9018449361797,2.78691265815729,30.0986567080988,7.24597291120896,2.78691265815729,3.90167772142021,9.19681177191907,5.57382531631459,3.06560392397302,2.50822139234156,9.75419430355053,2.78691265815729,2.78691265815729,0,0.278691265815729,0.557382531631459,1.95083886071011,1.11476506326292,3.34429518978875,0.278691265815729,1.39345632907865,0.557382531631459,0,0,0.278691265815729,0,1.67214759489438,0.557382531631459,0,1.95083886071011,1.67214759489438,0,0,0,2.22953012652583,0,0,0.836073797447188,0,1.67214759489438,0,0,0.557382531631459,0,0.836073797447188,0,0,0,0.836073797447188,0,0.278691265815729,0,0,2.22953012652583,0,0,0.836073797447188,0,0.557382531631459,0,0.278691265815729,0
"WIN_N186_CORE1",1340.81324102809,314.050025198271,2015.59640327843,385.135672793825,189.915386859765,61.2715843081085,2511.60446672502,332.351927004589,43.5001724092199,20.6891063897509,30.5031696771969,94.427203522453,41.3782127795019,1423.83491154081,73.7380971327021,55.7014402800987,220.418556536962,9.01832842630169,16.9756770377444,13.5274926394525,156.759767645421,7.69210365772791,15.6494522691706,279.037691307923,31.8293944457707,11.4055330097345,7.95734861144267,4.7744091668656,25.7287605103313,23.3415559268985,1.59146972228853,13.5274926394525,1.85671467600329,3.71342935200658,22.5458210657542,4.50916421315084,7.69210365772791,0.265244953714756,29.1769449086231,2.12195962971804,21.2195962971804,9.81406328744596,0,2.65244953714756,11.6707779634492,1.32622476857378,7.1616137502984,0.530489907429511,2.65244953714756,1.59146972228853,6.36587888915413,1.32622476857378,34.747088936633,1.06097981485902,4.24391925943609,1.85671467600329,1.32622476857378,0.530489907429511,3.18293944457707,0.265244953714756,0.795734861144267,6.10063393543938,0.795734861144267,4.50916421315084,1.32622476857378,4.24391925943609,0,0.265244953714756,0.795734861144267,0.795734861144267,0,2.3872045834328,1.06097981485902,0.530489907429511,0.265244953714756,0,0,0,0.265244953714756,2.3872045834328,1.85671467600329,0.265244953714756,0.265244953714756,0,0,0.795734861144267,1.32622476857378,0.265244953714756,0,0.530489907429511,0,3.18293944457707,0,0,0,0,0.265244953714756,2.65244953714756,0,0,0,0,0.265244953714756,0,0,0.265244953714756,1.06097981485902,0.530489907429511,0.265244953714756,0
"WIN_N186_CORE2",1617.8100130956,1112.45424935361,837.782478761627,523.152345455156,634.29703502233,210.536919512441,1159.46408784124,1067.12333366912,124.57607199221,77.5662335045835,209.529565830563,212.21584231557,143.38000738726,395.889996977939,171.25012591921,29.2132567744535,48.6887612907558,36.6005171082234,84.2819247171015,82.9387864745979,96.370168899634,32.5711023807125,53.0539605788926,429.132668479903,25.1838420469427,5.70833753064034,20.48285819818,16.7892280312951,71.8578959739431,14.4387361069138,0.671569121251805,42.9804237601155,11.4166750612807,20.1470736375541,57.7549444276552,6.71569121251805,22.1617810013096,3.69363016688493,71.5221114133172,1.67892280312951,8.73039857627346,33.2426715019643,0,1.67892280312951,6.37990665189215,8.39461401564756,0.335784560625902,7.38726033376985,7.05147577314395,10.0735368187771,28.5416876532017,16.7892280312951,6.37990665189215,3.69363016688493,16.1176589100433,3.02206104563312,6.37990665189215,3.35784560625902,17.125012591921,0.671569121251805,6.71569121251805,0.671569121251805,1.67892280312951,2.35049192438132,0,1.34313824250361,0.335784560625902,2.68627648500722,0.671569121251805,1.67892280312951,0.335784560625902,0.335784560625902,0.335784560625902,0.335784560625902,0,1.00735368187771,0,1.67892280312951,1.67892280312951,0,0.335784560625902,0,2.01470736375541,0.671569121251805,0,0,0,0,0,0,0,0,0,0.335784560625902,0,0.335784560625902,0.671569121251805,0,0,0.335784560625902,0,0.335784560625902,0,0.335784560625902,0.671569121251805,0,0.335784560625902,0,0,0.335784560625902
"WIN_N186_CORE3",1560.26780158789,964.185270912666,595.086985738819,714.054605639762,1014.21140396725,111.998805346076,467.159461410189,801.911446277906,126.434206924015,143.358470842978,547.051942557057,278.005923492372,227.233131735484,139.376291097339,477.861569476592,185.918016874487,11.9465392369148,40.3195699245875,52.7638816297071,79.6435949127654,56.7460613753453,48.0350431817616,50.5239055227855,493.043629756838,63.7148759302123,0.746658702307175,14.4354015779387,34.8440727743349,63.4659896961099,20.4086711963961,0,57.2438338435501,12.693197939222,48.5328156499664,68.9414868463625,25.1375096443416,60.2304686527788,2.23997610692153,60.7282411209836,13.6887428756315,6.2221558525598,45.2972946066353,0,0.746658702307175,2.48886234102392,34.3463003061301,1.99108987281913,9.45767689589089,8.21324572537893,20.4086711963961,32.6040966674133,10.4532218323005,3.23552104333109,2.73774857512631,4.23106597974066,6.47104208666219,23.6441922397272,0.995544936409567,11.9465392369148,0.995544936409567,4.97772468204784,0,2.9866348092287,1.24443117051196,0.995544936409567,1.74220363871674,2.23997610692153,0,1.99108987281913,1.74220363871674,1.24443117051196,0,0.248886234102392,0,0.248886234102392,0.248886234102392,0,0.995544936409567,2.48886234102392,2.23997610692153,0,0.248886234102392,3.23552104333109,0.497772468204784,0.746658702307175,0,0,0,0,1.24443117051196,0,0,0.995544936409567,0.497772468204784,0.746658702307175,0.248886234102392,0.746658702307175,0,0.248886234102392,0,0,1.49331740461435,0,0,0.497772468204784,0.497772468204784,0.995544936409567,0,0,0
"WIN_N186_IN1",1348.85322315801,333.439271147836,1288.99835796388,294.771968854283,200.752158482971,95.8737221251126,2732.13623602945,497.642883627311,73.8916256157635,21.1875629005774,69.3892684993909,104.613591821601,59.854865194131,1194.18401398379,71.5080247894486,98.2573229514275,661.846496106785,11.9180041315748,15.0961385666614,24.1008527994067,49.2610837438424,10.8586259865459,18.5391175380052,182.213040944965,156.258276391758,61.4439324116743,4.76720165262991,3.1781344350866,26.7492981619789,9.00471423274538,6.09142433391599,14.3016049578897,3.44297897134382,4.50235711637269,21.4524074368346,2.64844536257217,10.0640923777742,1.5890672175433,13.2422268128609,0,12.9773822766036,4.76720165262991,0,6.09142433391599,2.38360082631495,2.11875629005774,61.7087769479316,1.5890672175433,3.70782350760104,2.11875629005774,4.76720165262991,6.62111340643043,3.97266804385826,1.32422268128608,0.529689072514434,1.5890672175433,1.85391175380052,0.794533608771651,3.44297897134382,3.70782350760104,1.85391175380052,11.1234705228031,2.11875629005774,3.97266804385826,0.264844536257217,1.05937814502887,0,0,0,0.529689072514434,0,5.29689072514434,1.05937814502887,5.56173526140156,0.264844536257217,0,0.529689072514434,0.264844536257217,0.264844536257217,3.1781344350866,19.8633402192913,0,0,0,0,0,1.05937814502887,0,0,0,0,9.26955876900259,0,0,0,0,0,1.5890672175433,0,0.794533608771651,0.529689072514434,0.264844536257217,0.264844536257217,0,0,0,0,0.529689072514434,0,0
"WIN_N186_IN2",1972.91571232249,355.87494273935,1632.78744846541,331.539166284929,25.4809894640403,5.15345854328905,2606.50480989464,363.605130554283,19.1823179111315,1.43151626202474,5.15345854328905,37.5057260650481,27.7714154832799,1583.82959230417,14.0288593678424,19.4686211635364,194.113605130554,2.29042601923958,0.858909757214842,1.71781951442968,146.587265231333,3.72194228126431,5.439761795694,276.855245075584,3.14933577645442,24.0494732020156,0.286303252404947,0,111.944571690334,8.30279431974347,0.286303252404947,7.15758131012368,0,0.286303252404947,25.4809894640403,0,0,0.572606504809895,0.858909757214842,1.43151626202474,98.4883188273019,0,0,56.6880439761796,5.15345854328905,0,2.86303252404947,0,0,0,0.286303252404947,0,6.87127805771874,0,1.43151626202474,0.286303252404947,0,0,0.572606504809895,0,0,0,0.286303252404947,0.286303252404947,0,1.71781951442968,0,0.572606504809895,2.57672927164453,0,0,1.43151626202474,1.43151626202474,0,0,0,0.286303252404947,0,0,0,0.286303252404947,0,0.286303252404947,0,0,0,0,0,0,0.286303252404947,0,0,0,0,0,0,0,0,0,0.286303252404947,0,0,0,0,0,0,0,0,0,0
"WIN_N186_IN3",1817.59635390865,811.453482611711,1524.81918161102,395.571187952046,447.339740414148,113.444961854751,1347.46854255425,897.404141484197,139.453086297434,39.6314277221837,125.334390171406,327.95006440107,82.4829089467948,734.419894976716,74.3089269790944,24.7696423263648,18.5772317447736,49.0438918062023,40.6222134152383,27.7419994055286,97.5923907658773,22.0449816704647,45.8238383037749,367.086099276726,17.3387496284554,4.70623204200931,17.586446051719,4.95392846527296,32.6959278708015,5.20162488853661,0,49.7869810759933,14.3663925492916,9.90785693054592,35.6682849499653,12.6325175864461,12.6325175864461,8.91707123749133,36.1636777964926,18.5772317447736,4.95392846527296,5.94471415832755,0,9.41246408401863,1.98157138610918,4.45853561874567,0,3.22005350242743,6.93549985138215,7.92628554443674,24.2742494798375,14.3663925492916,3.46774992569107,6.6878034281185,3.22005350242743,4.70623204200931,4.21083919548202,0.990785693054592,3.96314277221837,0.495392846527296,2.97235707916378,0,1.48617853958189,6.1924105815912,5.69701773506391,1.73387496284554,0.495392846527296,4.45853561874567,5.94471415832755,0.247696423263648,0,0,0.743089269790944,0,0.247696423263648,0.247696423263648,0,2.72466065590013,0.495392846527296,0,0,0,0.247696423263648,0,0,0.247696423263648,0,0,0,0,0,0,0,0,0,0,0.247696423263648,0,0,0,0,0.247696423263648,0,0,0,0,0,0,0.247696423263648,0.495392846527296
"WIN_P201",1444.78407908429,1063.02029136316,496.553069719043,584.027055150885,1223.98543184183,259.170135275754,405.82726326743,1404.46149843913,146.657127991675,124.544745057232,330.710197710718,322.905827263267,166.493236212279,135.926118626431,286.160249739854,135.600936524454,19.5109261186264,58.8579604578564,82.2710718002081,115.114464099896,75.767429760666,47.1514047866805,55.2809573361082,370.057232049948,34.1441207075963,0.325182101977107,18.8605619146722,26.9901144640999,54.630593132154,23.4131113423517,0,52.0291363163372,13.9828303850156,30.241935483871,62.7601456815817,11.0561914672216,62.7601456815817,4.5525494276795,44.5499479708637,2.27627471383975,10.7310093652445,27.6404786680541,0,0.650364203954214,1.95109261186264,17.2346514047867,1.30072840790843,4.5525494276795,14.6331945889698,13.9828303850156,30.241935483871,10.0806451612903,1.95109261186264,2.60145681581686,8.12955254942768,4.22736732570239,9.43028095733611,2.27627471383975,13.3324661810614,1.30072840790843,5.85327783558793,0,3.25182101977107,0.650364203954214,0.325182101977107,1.30072840790843,1.30072840790843,0.650364203954214,2.27627471383975,0.975546305931322,0.325182101977107,0,0,0,0,0,0,0.325182101977107,1.30072840790843,0.325182101977107,0,0.325182101977107,1.95109261186264,0.325182101977107,0,0,0,0.325182101977107,0.325182101977107,0.325182101977107,0.325182101977107,0,0.650364203954214,0.325182101977107,0.325182101977107,1.30072840790843,0,0,0,0,0,0.325182101977107,0,0,0,0.325182101977107,0.325182101977107,0,0,0
"WIN_P201_CONINT",1507.53083895591,762.398055385175,700.606556259797,460.482973261546,1216.97448828915,206.274563256776,495.467866148709,1810.58179422522,301.233558236216,89.0524546218678,124.264522138168,403.234966718917,94.5046457211659,244.439900951862,193.55278402508,19.5370181058179,1.81739703309934,74.5132783570731,46.1164497148958,63.1545469002022,69.7426111451873,29.7598764170017,75.1948022444853,368.022899202617,37.483813807674,0,42.4816556486971,11.8130807151457,52.0229900724687,6.3608896158477,0,79.0567709398214,18.6283195892683,14.9935255230696,75.1948022444853,12.9489538608328,38.619686953361,10.9043821985961,47.0251482314455,0,9.31415979463413,13.8576523773825,0.227174629137418,0.454349258274836,5.22501647016061,3.8619686953361,0,1.13587314568709,25.4435584633908,3.8619686953361,30.441400304414,10.2228583111838,2.04457166223676,8.63263590722188,7.49676276153479,9.99568368204639,4.54349258274836,4.31631795361094,3.63479406619869,1.81739703309934,0.681523887412254,0,1.36304777482451,3.40761943706127,1.36304777482451,4.77066721188578,3.40761943706127,0,3.18044480792385,2.04457166223676,0.227174629137418,0,0,0,0.908698516549672,1.59022240396193,0,2.95327017878643,3.40761943706127,0.908698516549672,0,0.454349258274836,0.681523887412254,0.681523887412254,1.13587314568709,0.227174629137418,0,3.8619686953361,0,0.454349258274836,0.908698516549672,0.227174629137418,0.908698516549672,0,0,0,1.13587314568709,0,0.227174629137418,0,0,4.77066721188578,0.454349258274836,0,0,0.454349258274836,0,0,0,0.454349258274836
