"","Verrucomicrobia","Proteobacteria","Actinobacteria","Acidobacteria","Firmicutes","Bacteroidetes","Chloroflexi","Rokubacteria","Entotheonellaeota","Bacteria_unclassified","Planctomycetes","Deinococcus-Thermus","Nitrospirae","Dependentiae","Latescibacteria","Gemmatimonadetes","Epsilonbacteraeota","BRC1","Cyanobacteria","FBP","Chlamydiae","Armatimonadetes","Patescibacteria","Fusobacteria","Elusimicrobia","Spirochaetes","Hydrogenedentes","Kiritimatiellaeota","Fibrobacteres","WS2","WPS-2","RsaHf231","FCPU426","WS4","Tenericutes","Synergistetes","GAL15","Omnitrophicaeota","Lentisphaerae"
"F43_CONINT",987.42750099067,2551.24464137757,3041.53607838899,1162.50585395728,38.546057134623,437.335638891891,660.686624157931,106.27183976368,52.2353110702835,60.881155661227,737.778738427177,0,23.4158291004719,7.2048704924529,7.92535754169819,73.4896790230196,0,6.12413991858496,2.52170467235851,0.360243524622645,15.1302280341511,7.56511401707554,11.5277927879246,0,1.80121762311322,0.360243524622645,1.80121762311322,0.72048704924529,2.52170467235851,0.72048704924529,0.360243524622645,0,0,0,0,0,0,0,0
"F43_CORE1",280.609767938635,905.427711428294,4169.33682881833,349.548499854355,3568.79308670745,108.262938149335,254.879114477134,114.574230507816,11.1661326342363,43.6935624817944,147.101660355374,0,3.88387222060394,2.42742013787746,7.28226041363239,20.3903291581707,0,0.485484027575493,0.485484027575493,0,6.7967763860569,0.970968055150986,1.45645208272648,0.485484027575493,0.970968055150986,0,0,0,0.970968055150986,0,0,0,0,0,0,0,0,0,0
"F43_CORE2",463.366675215867,3415.69063292582,1695.30648884329,410.931577897467,1372.71665099313,1940.09860078083,181.813000484455,62.4091647430965,26.787495369183,31.9170157590265,169.559146219828,0,9.68909406970448,9.11914735972187,10.5440141346784,20.2331082043829,164.714599184976,1.13989341996523,0.284973354991308,0,6.8393605197914,2.56476019492177,2.84973354991308,0,0.569946709982617,0,0,0,0.284973354991308,0,0,0,0,0,0.284973354991308,0,0,0.284973354991308,0
"F43_CORE3",589.292692457991,1963.0715123095,4410.31652989449,609.026963657679,1207.50293083236,240.328253223916,339.976553341149,112.739351309105,32.0437670965221,61.3520906604142,336.850332161,0,5.66627588901915,12.1141070730754,19.1481047284095,38.1008206330598,0.586166471277843,2.14927706135209,0.976944118796405,0,9.1832747166862,3.71238765142634,2.73544353262993,0.195388823759281,1.36772176631497,0,0,0.195388823759281,0.390777647518562,0,0.195388823759281,0,0,0,0,0,0,0.781555295037124,0
"F43_IN1",132.82926330847,1669.22107557644,4623.13953884405,227.512686897585,2491.74074452505,498.961207043357,213.889172712101,27.5876162256054,1.02176356391131,10.5582234937502,85.1469636592759,0.340587854637104,0.681175709274207,0.340587854637104,0.681175709274207,7.83352065665338,0.681175709274207,0.340587854637104,0,0,4.76822996491945,1.36235141854841,0.340587854637104,0.340587854637104,0.681175709274207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F43_IN2",80.2557601146511,2583.39764083343,3720.64821960093,28.2218057546026,2124.57281446368,1281.00540183001,34.6158086208797,8.59883144085547,1.76386285966266,3.08676000440966,40.3483629147834,0,1.10241428728916,0.440965714915665,0,1.322897144747,61.0737515158197,0.220482857457833,0.220482857457833,0,1.322897144747,0.220482857457833,0.661448572373498,25.1350457501929,0.220482857457833,0,0,0,0,0,0,0,0,0,1.54338000220483,0,0,0,0
"F43_IN3",92.3144552714485,3391.45724961536,3565.82899846143,111.363469851271,1098.24895596747,1463.11085061177,123.818594768848,9.52450728991135,0.732654406916257,12.4551249175764,51.285808484138,0,0.732654406916257,2.93061762766503,1.46530881383251,8.05919847607883,35.1674115319804,3.66327203458129,0.732654406916257,0,1.46530881383251,5.86123525533006,7.32654406916258,12.4551249175764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G58",1210.80630531245,2073.74175676007,1737.88335662278,2237.99367507538,74.0359393003359,607.241793532887,594.984187688461,197.837758329043,54.178617832365,136.794881223799,669.755583339462,0,33.0955357799515,56.6301390012503,84.0871760927656,152.239464587777,0,5.8836508053247,7.10941138976735,1.22576058444265,7.59971562354441,12.502757961315,18.8767130004168,0,13.9736706626462,0.245152116888529,0.980608467554117,1.96121693510823,2.69667328577382,2.45152116888529,0.735456350665588,0,0.245152116888529,0,0.245152116888529,0,0.735456350665588,0.980608467554117,0
"G58_CONINT",1112.24559253965,2617.92934449663,1998.50248451433,1742.56347423593,16.3365325709618,827.717650262065,590.157239125995,77.5985297120686,36.7571982846641,77.5985297120686,677.966101694915,0.680688857123409,6.80688857123409,12.2523994282214,13.6137771424682,110.271594853992,0.680688857123409,6.12619971411068,10.2103328568511,4.08413314274045,11.571710571098,19.0592879994554,14.2944659995916,0,5.44551085698727,0,1.36137771424682,0.680688857123409,2.04206657137023,4.08413314274045,1.36137771424682,0,0,0,0,0,0,0,0
"G58_CORE1",501.806870682951,2763.8259914917,2896.93975572938,765.747221078633,730.982114267417,1201.22592745071,368.235670829331,182.059375142949,46.2009972096427,95.6040437308449,325.694158547184,0,11.8933260143635,8.23384108686702,16.467682173734,44.8286903618316,1.37230684781117,2.74461369562234,1.37230684781117,2.28717807968528,6.4040986231188,5.48922739124468,11.8933260143635,5.48922739124468,0.914871231874114,0,0,1.37230684781117,0,0.457435615937057,0,0,0,0,0.457435615937057,0,0,0,0
"G58_CORE2",355.848252580315,3710.39597111154,1560.0874401616,185.118569965965,548.991394338526,3336.00819059742,135.587592351753,30.7147403082542,7.1944436758073,15.7724342123468,76.0950773402695,0,1.93696560502504,2.21367497717148,5.81089681507513,13.0053404908824,0.276709372146435,1.66025623287861,1.10683748858574,2.21367497717148,1.66025623287861,3.04380309361078,4.98076869863582,0,0,0,0,0,0,0,0,0,0,0,0.276709372146435,0,0,0,0
"G58_CORE3",1059.06040268456,2625.5033557047,895.302013422819,2255.70469798658,189.261744966443,928.859060402685,684.563758389262,267.785234899329,32.2147651006711,171.140939597315,418.120805369128,0,48.993288590604,18.7919463087248,159.731543624161,149.664429530201,0,4.69798657718121,8.05369127516778,2.01342281879195,7.38255033557047,41.6107382550336,16.7785234899329,0,8.7248322147651,2.01342281879195,0,0,0.671140939597315,0,0,0,0,0,0,0,2.01342281879195,1.34228187919463,0
"G58_IN1",168.710152035311,3110.83864639529,3021.57920549289,29.9166257969593,786.169691025012,2652.77096615988,114.271701814615,6.8661108386464,1.96174595389897,16.1844041196665,44.1392839627268,0,0,0,0,3.4330554193232,0.490436488474743,25.0122609122119,0,0,2.45218244237371,1.96174595389897,11.7704757233938,0.490436488474743,0,0,0,0,0,0,0,0,0,0.490436488474743,0.490436488474743,0,0,0,0
"G58_IN2",60.4095563139932,3215.01706484642,3293.17406143345,20.4778156996587,1330.37542662116,1996.58703071672,44.7098976109215,2.38907849829352,0.68259385665529,2.73037542662116,14.3344709897611,0,0,0.68259385665529,0.341296928327645,0.68259385665529,0,2.04778156996587,0.341296928327645,1.02389078498294,1.36518771331058,0.68259385665529,11.2627986348123,0,0,0,0,0,0,0,0,0,0,0,0.68259385665529,0,0,0,0
"G58_IN3",98.1856990394877,3336.7129135539,2976.52081109925,54.4290288153682,2205.9765208111,1159.01814300961,69.9039487726788,9.07150480256137,2.13447171824973,4.8025613660619,48.5592315901814,0,1.06723585912487,1.06723585912487,0,4.26894343649947,2.66808964781217,5.33617929562433,1.6008537886873,0.533617929562433,2.13447171824973,0.533617929562433,3.2017075773746,8.53788687299893,0,0,0,0,0,0,0,0,0,0,3.73532550693703,0,0,0,0
"H72",994.030065453499,2182.98209019636,2422.49874127886,1893.11659354096,87.7508451413364,274.760842983529,628.641300438754,348.126303675466,81.2774221391067,155.362152053514,656.692800115083,0,28.0514996763289,15.1046536718694,51.7873840178379,130.187729267065,0,3.59634611234985,0.71926922246997,1.43853844493994,3.59634611234985,19.4202690066892,8.63123066963965,0,5.75415377975976,0,0,0.71926922246997,3.59634611234985,0.71926922246997,0.71926922246997,0,0,0,0,0,0.71926922246997,0,0
"H72_CONINT",1011.57730519747,2385.25330486904,3036.37408654241,1348.22234994663,32.8434189999179,339.92938664915,661.794892848346,156.827325724608,57.4759832498563,92.782658674768,702.849166598243,0,24.6325642499384,7.38976927498152,4.92651284998768,78.8242055998029,0,4.10542737498974,4.92651284998768,0,13.9584530749651,9.03194022497742,9.03194022497742,0,7.38976927498152,0,0,0,4.92651284998768,0.821085474997947,3.28434189999179,0,0,0,0,0,0,0.821085474997947,0
"H72_CORE1",54.1225545845764,4253.76877788632,1359.66417614911,45.6741558201547,851.968212899649,3299.36372996805,68.1152150381498,12.9366106080207,0.528024922776355,6.60031153470444,31.6814953665813,0,0.264012461388178,0.264012461388178,0,4.7522243049872,2.11209969110542,0.528024922776355,1.84808722971724,0,2.11209969110542,0.264012461388178,1.05604984555271,0,0,0,0,0,0,0,0,0,0,0,2.3761121524936,0,0,0,0
"H72_CORE2",778.108913573557,3633.70360335952,2126.7949065294,590.083988079111,212.950419940396,1737.19859116771,300.189650501219,75.3183419127608,24.3836358710377,61.2300189650501,321.863993497697,0,8.66973719859117,5.41858574911948,21.6743429964779,37.3882416689244,1.62557572473584,24.9254944459496,4.33486859929558,3.25115144947169,17.8813329720943,4.87672717420753,5.41858574911948,0.541858574911948,0.541858574911948,0,0,0.541858574911948,0.541858574911948,0,0,0.541858574911948,0,0,0,0,0,0,0
"H72_CORE3",485.126883647975,4314.60422385301,640.860455996863,494.08996694863,340.036972718615,3214.38574869755,185.9839784886,49.2969581536048,8.40289059436446,48.1765727410229,124.922973502885,0,4.48154165032771,8.96308330065543,33.0513696711669,21.8475155453476,6.72231247549157,1.68057811887289,5.04173435661868,0,5.60192706290964,3.92134894403675,1.68057811887289,0,1.12038541258193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H72_IN1",25.3728251864126,3234.25849212925,3901.71913835957,11.9096934548467,1637.84175642088,957.435791217896,98.3844241922121,1.03562551781276,0,32.1043910521955,64.208782104391,0.517812758906379,0,0,0,3.62468931234466,5.69594034797017,8.28500414250207,0,4.14250207125104,0.517812758906379,0,6.73156586578293,2.5890637945319,0,0,0,0,0,0,0,1.55343827671914,0,0,2.07125103562552,0,0,0,0
"H72_IN2",242.75096494306,3904.11177390028,841.494146543749,22.0102714600147,145.459185300967,4704.7752719385,40.511659064085,0.956968324348464,0.318989441449488,15.3114931895754,23.6052186672621,0,0.318989441449488,0.318989441449488,0,12.7595776579795,6.69877827043925,22.6482503429137,1.27595776579795,2.5519155315959,2.23292609014642,0,5.74180994609078,1.59494720724744,0,0,0,0,0,0,0,0,0,0,2.5519155315959,0,0,0,0
"H72_IN3",270.606996910196,4114.92076148709,1738.76208511911,177.414532044254,597.528157081631,2733.97787301904,126.083923053922,13.9539519585368,5.98026512508721,55.8158078341473,111.133260241204,0,8.47204226054022,0,0.498355427090601,12.458885677265,0.498355427090601,14.950662812718,3.48848798963421,0.996710854181202,6.47862055217781,2.491777135453,2.491777135453,0,0.996710854181202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"J86",1203.20219034581,2485.86393667044,2498.06559133385,1469.85298494137,128.563775965716,172.906374620558,610.677935837153,302.065353252783,116.957323968811,173.501577287066,632.700434497947,0,37.4977679900006,13.9872626629367,25.2961133265877,86.8995893101601,0,3.2736146657937,2.67841199928576,0,13.0944586631748,11.6064519969049,4.76162133206357,0,3.57121599904768,0,0,0,2.67841199928576,0.297601333253973,0,0,0,0,0,0,0,0,0
"J86_CONINT",1082.43883046008,2539.66532943005,2746.75629766164,1494.81369041165,67.9460768368933,339.730384184466,627.778380136615,116.014312045972,83.1255195344971,81.6798583252015,649.824713578373,0.3614153023239,37.5871914416856,7.95113665112581,9.75821316274531,79.872781813582,0,3.2527377209151,4.3369836278868,0,8.31255195344971,6.14406013950631,5.78264483718241,0,1.4456612092956,0,0.722830604647801,0,1.8070765116195,1.4456612092956,0.722830604647801,0,0,0,0,0,0,0.722830604647801,0
"J86_CORE1",227.324586423274,4865.08841985168,1036.22361665716,313.177410154022,731.88819167142,2335.13976041072,152.595550484883,75.0142612664005,6.84540787221905,41.6428978893326,113.804905875642,0.285225328009127,5.98973188819167,1.71135196805476,14.8317170564746,32.5156873930405,10.8385624643468,6.84540787221905,2.28180262407302,3.99315459212778,0.285225328009127,5.70450656018254,13.6908157444381,0,0.855675984027382,0,0,0,0.570450656018254,0.570450656018254,0,0,0,0,0.285225328009127,0,0,0,0
"J86_CORE2",1011.82174403932,3636.84664939895,1032.07810320781,1096.16789533108,105.930796307365,2021.31898784618,288.570100285581,115.892940160723,33.8712891014146,74.0519359766222,315.135817227867,0,13.282858471143,24.5732881716145,71.3953642823936,85.3423656770937,0.996214385335724,12.6187155475858,18.9280733213788,8.63385800624294,6.30935777379292,8.30178654446437,11.6225011622501,0,3.9848575413429,0.332071461778575,0,0,0,0.332071461778575,0,0,0,0,0.664142923557149,0,0.332071461778575,0.664142923557149,0
"J86_CORE3",881.979695431472,3475.04230118443,923.575860124083,826.988155668359,540.750141003948,2394.95205865764,241.821771009588,114.213197969543,37.366046249295,70.5019740552735,275.66271855612,0,15.5104342921602,21.1505922165821,45.8262831359278,59.9266779469825,16.2154540327129,4.93513818386915,15.5104342921602,1.41003948110547,11.9853355893965,10.575296108291,9.16525662718556,0,0,0.705019740552736,0,0,0.705019740552736,0,1.41003948110547,0,0,0,0.705019740552736,0,0,0.705019740552736,0.705019740552736
"J86_IN1",41.9217460739952,2665.69071067341,3751.66356135214,21.9590098482832,1550.10646792654,1466.59568804898,335.041256321533,1.66356135214267,0.332712270428533,14.3066276284269,85.8397657705616,0.332712270428533,0.332712270428533,0.332712270428533,0.332712270428533,4.32525951557093,0.332712270428533,27.9478307159968,0.665424540857067,10.3140803832845,7.9850944902848,0,7.9850944902848,2.32898589299973,0,0,0,0,0,0,0,0.665424540857067,0,0,0.9981368112856,0,0,0,0
"J86_IN2",330.69238718567,4194.28177747158,1202.89355838787,104.030313468825,167.413021012745,3603.1691353772,148.122631760248,1.37788494660696,2.06682741991044,18.6014467791939,74.4057871167758,0,1.37788494660696,0,0,55.8043403375818,10.3341370995522,31.69135377196,11.0230795728557,9.64519462624871,10.3341370995522,4.13365483982088,14.4677919393731,0,0.688942473303479,0,0,0,0,0,0,0,0,0,3.4447123665174,0,0,0,0
"J86_IN3",473.669282405219,3495.16245942454,1672.18177807192,292.30090447827,204.531845829,3256.27934827141,158.362484636475,15.2847373231225,6.61813368630046,77.6842835082412,147.80498566071,0,10.2423497526079,2.52119378525732,2.04846995052157,44.7511896883174,7.09085752103621,25.6846616873089,21.11499795153,5.19996218209322,6.14540985156472,5.19996218209322,66.4964860861618,0.787873057892912,0.945447669471495,0,0.157574611578582,0.157574611578582,0.157574611578582,0,0.157574611578582,0.157574611578582,0,0,0.787873057892912,0,0,0.315149223157165,0
"K103",967.759991044442,2363.14787865219,1511.25041979178,2234.97145415874,32.4638979066383,742.191872831076,594.984887495802,212.13478114855,33.023620284339,141.609761558267,689.577969327214,0,38.6208440613456,38.0611216836449,87.316690921303,200.940333594537,0,7.83611328780925,15.1125041979178,4.47777902160528,9.51528042091123,29.1055636404343,22.9486174857271,0,10.0750027986119,1.11944475540132,1.11944475540132,1.11944475540132,1.67916713310198,1.67916713310198,0,0,0,0,0,0,0,6.15694615470727,0
"K103_CONINT",1016.96038160859,2583.80813568305,2185.63667682523,1801.3780310057,20.5379621041473,634.689280508811,539.287133960514,86.1269378561018,44.3884987412217,87.4519676692726,653.902212799788,0,19.2129322909765,5.30011925268319,17.2253875712204,184.179144030741,0,7.28766397243938,14.5753279448788,1.3250298131708,6.62514906585398,25.1755664502451,35.7758049556115,0,8.61269378561018,1.3250298131708,2.65005962634159,0,9.27520869219557,5.96263415926858,0,0,0,0,0.662514906585398,0,0,0.662514906585398,0
"K103_CORE1",530.064477432899,2944.21952316689,2860.24891288049,772.229719598141,1087.86924576398,491.07812265707,464.087569350727,202.429149797571,41.235567551357,95.2166741640426,377.867746288799,0,11.2460638776428,6.74763832658569,22.4921277552857,47.2334682860999,4.49842555105713,0.749737591842855,5.99790073474284,2.24921277552856,5.99790073474284,9.74658869395711,10.4963262858,0.749737591842855,0,0,0,0,0,0.749737591842855,0,2.24921277552856,0,0,0,0.749737591842855,0.749737591842855,0,0.749737591842855
"K103_CORE2",669.083654639274,3374.76741286375,916.920834052675,858.798028044733,84.0191057144501,2791.8129328039,506.608352036217,80.3744413113119,13.4277109589304,58.6982793347528,268.746043620878,0.767297769081736,10.3585198826034,77.3052502349849,45.8460417026338,89.9656634248336,3.45283996086781,19.3742686693138,22.0598108610999,11.509466536226,17.2641998043391,31.6510329746216,30.3082618787286,0,4.98743549903129,3.83648884540868,0.575473326811302,0,0.767297769081736,0.383648884540868,0,0,0.767297769081736,0,3.26101551859738,0,0,1.91824442270434,0
"K103_CORE3",485.209235209235,2814.45406445406,983.345358345358,503.246753246753,1294.19191919192,3203.16257816258,217.953342953343,74.8556998556999,17.1356421356421,62.8306878306878,166.546416546417,0,8.71813371813372,3.60750360750361,32.1669071669072,56.2169312169312,13.8287638287638,3.00625300625301,20.4425204425204,2.1043771043771,6.01250601250601,12.025012025012,12.025012025012,0,2.1043771043771,0.601250601250601,0,0,0,0,0,0.300625300625301,0,0,3.60750360750361,0,0,0.300625300625301,0
"K103_IN1",216.136079900125,3238.92009987516,2893.25842696629,63.5923845193508,1019.42883895131,2014.66916354557,303.916978776529,10.143570536829,5.07178526841448,21.8476903870162,130.305867665418,0,1.5605493133583,0,0.780274656679151,16.7759051186017,0.780274656679151,21.4575530586767,7.02247191011236,5.46192259675406,9.36329588014981,3.90137328339576,10.9238451935081,0.390137328339576,0,0,0,0,0.390137328339576,0,0.390137328339576,3.1210986267166,0,0,0.390137328339576,0,0,0,0
"K103_IN2",418.829425451942,4150.34902452121,1335.95847503132,192.231967066404,64.7932700912833,3240.02147843207,179.702881689637,3.22176481116878,0.715947735815285,46.8945766959012,155.718632539825,0,2.14784320744586,6.80150349024521,0,57.9917666010381,5.72758188652228,21.4784320744586,39.7350993377483,20.7624843386433,12.5290853767675,20.046536602828,21.4784320744586,0,0,0,0.357973867907643,0,0,0,0.715947735815285,0,0,0,1.78986933953821,0,0,0,0
"K103_IN3",161.257635853044,2473.87163081555,2329.11612286848,62.8238904490316,1304.53663761906,3010.04603225153,97.8547233722243,3.47413219072986,1.44755507947077,319.620161547147,123.042181755016,0,1.44755507947077,2.89511015894155,0.289511015894155,8.39581946093049,2.31608812715324,5.50070930198894,31.846211748357,1.73706609536493,5.79022031788309,1.15804406357662,40.8210532410758,0,0,1.44755507947077,0,0,0,0,0,4.92168727020063,0,0,3.76364320662401,0.57902203178831,0,0,0
"L117",1231.68473473204,2301.02655376373,2168.34762598206,1858.40389766823,68.8564083202992,289.268827643241,609.819678909804,339.248152742571,85.0367653668447,125.847221473132,664.293547633173,0.179781744961617,25.8885712744728,18.1579562411233,46.2039084551355,107.329701742085,0,3.41585315427072,5.3934523488485,0.719126979846466,9.52843248296568,19.9557736907394,7.73061503334951,0,6.4721428186182,0,0.179781744961617,0.359563489923233,2.51694442946263,1.43825395969293,0.719126979846466,0,0.179781744961617,0,0,0,0.53934523488485,1.25847221473132,0
"L117_CONINT",972.305240087667,2850.59630546779,1926.96325392082,1609.59781402101,11.3853072609797,1030.93957248171,501.238152164632,51.5185153559332,17.6472262545185,68.8811089289272,633.876981755045,0,9.10824580878377,8.53898044573478,15.3701648023226,187.857569806165,0,8.82361312725927,16.7933282099451,1.70779608914696,8.25434776421029,25.0476759741554,23.0552472034839,0,7.6850824011613,0,1.13853072609797,1.70779608914696,3.7002248598184,3.7002248598184,1.42316340762246,0,0,0,0,0,0,1.13853072609797,0
"L117_CORE1",770.31008839624,2578.45750900332,2701.93162153314,1153.8281651934,431.223983910949,426.079229222207,671.156634395024,355.455778494925,39.2872176231233,86.0577147935083,654.319255413685,0,14.0311491511155,2.8062298302231,29.9331181890464,43.496562368458,0,11.2249193208924,1.8708198868154,1.8708198868154,9.35409943407698,8.88639446237313,3.27393480192694,0,0,0,0,0,3.74163977363079,0,0,0,0,0,0.467704971703849,0,0.935409943407698,0,0
"L117_CORE2",1408.21701343166,2447.45851988412,2334.73795101396,1461.15354227021,119.568080063208,428.496181195681,595.470107979984,191.203581775086,81.1166710560969,85.0671582828549,634.448248617329,0,18.698972873321,27.916776402423,34.7642875954701,69.265209375823,2.37029233605478,3.16038978140637,5.26731630234396,5.79404793257835,16.3286805372663,11.5880958651567,10.5346326046879,0,3.95048722675797,0.263365815117198,0,0,2.10692652093758,0,0,0.526731630234396,0,0,0.263365815117198,0,0,0,0
"L117_CORE3",544.785976937632,3609.65335046946,2471.52904216201,539.430937845846,1026.02548998608,745.421441576524,388.06183285138,116.382849594802,20.7061511549034,68.5445003748527,326.657384598908,0,8.21105994073757,10.3530755774517,12.4950912141659,43.554317946521,0.357002606119025,6.06904430402342,10.3530755774517,0.357002606119025,32.4872371568312,4.99803648566635,7.14005212238049,0,2.49901824283317,1.07100781835707,0,0,0.714005212238049,0,1.07100781835707,0,0.357002606119025,0,0.714005212238049,0,0,0,0
"L117_IN1",239.864974520432,4094.25817131358,1089.94125093317,78.8730565743776,249.602388912331,3848.22616767828,203.187380310948,1.94748287837969,0.324580479729949,22.7206335810964,71.4077055405888,0,0.324580479729949,0.973741439189847,0,32.7826284527249,2.27206335810964,12.3340582297381,12.658638709468,2.59664383783959,2.92122431756954,3.89496575675939,26.9401798175858,0.324580479729949,0,0,0,0,0,0,0,0,0,0.324580479729949,0.973741439189847,0,0,0,0.324580479729949
"L117_IN2",329.195015314115,4498.14126394052,2248.01851721961,47.4620654181572,533.772883495827,1690.86530593159,181.197540389516,2.80563933506348,0,47.4620654181572,284.538589231021,0.233803277921956,0.467606555843913,31.7972457973861,0,21.50990156882,2.80563933506348,14.9634097870052,6.78029505973674,15.1972130649272,30.6282294077763,0.935213111687826,9.1183278389563,0,0,0,0,0,0,0,0,0,0,0,1.87042622337565,0,0,0,0
"L117_IN3",288.640352025983,4460.56732758846,1357.81450535635,90.363812567118,317.713926504099,2891.90392624218,138.033997747453,3.14308913276932,0,78.0533801304382,200.371932214044,0,0.523848188794887,2.35731684957699,0,43.7413237643731,2.88116503837188,10.4769637758977,19.1204588910134,6.54810235993609,51.5990465962964,5.76233007674376,20.4300793630006,0,0,1.30962047198722,0,0,0,0,0.523848188794887,0.523848188794887,0,0,6.28617826553865,1.30962047198722,0,0,0
"M132",1176.43838616084,2318.93578584332,2459.07921388296,1694.31214758855,59.6704439700005,223.901023703947,685.936388022116,238.681775880002,79.9255488038539,117.151146876882,695.242787540373,0,26.2768927574314,8.21152898669732,48.1743033886243,122.0780642689,0,6.02178792357804,7.11665845513768,1.09487053155964,4.37948212623857,15.8756227076148,4.92691739201839,0,4.92691739201839,0,0,0,0,0,0.547435265779821,0,0,0,0,0,0,1.09487053155964,0
"M132_CONINT",1088.12423549434,2538.42471945966,1950.22070946126,1909.26979737276,13.2957506780833,782.32196989842,569.058129021965,54.2466627665798,22.8686911663033,72.8607137158964,679.678774663618,0.531830027123331,10.1047705153433,9.57294048821996,14.3594107323299,144.125937350423,0,9.57294048821996,20.2095410306866,4.25464021698665,7.44562037972664,53.1830027123331,14.3594107323299,0,10.6366005424666,0,1.59549008136999,1.59549008136999,5.31830027123331,6.91379035260331,3.19098016273999,0,0,0,0,0,0,2.12732010849333,0
"M132_CORE1",425.603783144739,3743.87772335754,2880.0033778078,479.226482013173,746.917750380003,786.606992062152,333.13629454484,150.734673197095,16.8890390136801,62.0672183752745,251.224455328492,0,7.60006755615605,5.06671170410404,14.7779091369701,51.0893430163824,0.422225975342003,9.71119743286607,6.33338963013005,3.80003377807803,8.44451950684006,7.60006755615605,4.22225975342003,0.422225975342003,0.422225975342003,0,0,0,0.422225975342003,0.844451950684006,0,0.422225975342003,0,0,1.68890390136801,0,0.422225975342003,0,0
"M132_CORE2",835.274362168897,3889.82178646877,2047.55972049185,694.436921076865,96.419478901468,1133.19971832512,388.386327934565,111.586587942148,23.8340284924977,52.0015167109041,565.516494231082,0,17.8755213693733,9.75028438329451,16.7921564378961,50.9181517794269,0,2.70841232869292,8.66691945181734,2.70841232869292,16.7921564378961,13.5420616434646,18.9588863008504,0,1.08336493147717,1.08336493147717,0,0,0,0.541682465738584,0,0,0,0,0,0,0,0.541682465738584,0
"M132_CORE3",629.718071175474,3407.79540902788,2005.08396240949,644.738869203513,674.395316592204,1263.2876290248,484.902172238484,178.708981666923,11.1693113541827,90.5099368356185,432.521953474041,0,9.62871668464027,6.54752734555538,24.2643660452935,47.7584347558157,1.92574333692805,4.23663534124172,20.0277307040518,0.385148667385611,27.3455553843784,15.0207980280388,9.62871668464027,0,0.385148667385611,4.62178400862733,1.15544600215683,0,0.385148667385611,0,0.385148667385611,0,0,1.54059466954244,1.54059466954244,0,0,0,0.385148667385611
"M132_IN1",30.990280321172,3529.13555899892,3197.63346950275,28.1729821101564,553.129548762737,2390.47753204677,154.95140160586,1.87819880734376,0,19.7210874771094,67.6151570643753,0,0.469549701835939,0.469549701835939,0,4.22594731652345,0,5.63459642203127,3.28684791285158,0.939099403671879,0.939099403671879,0.469549701835939,5.63459642203127,0,0,0,0,0,0,0,0,2.3477485091797,0,0,0,1.40864910550782,0,0,0.469549701835939
"M132_IN2",243.192980782986,4686.94864336465,1668.97143674598,118.258547518001,49.1154451385246,2517.7626245768,230.318058270946,3.33794287349196,0.476848981927424,28.134089933718,252.729960421534,0.953697963854847,0.476848981927424,40.532163463831,0.953697963854847,39.1016165180487,3.81479185541939,30.5183348433551,31.47203280721,15.736016403605,10.0138286204759,9.53697963854847,14.7823184397501,0,0,0,0,0,0,0,0,0,0,0,2.86109389156454,0,0,0,0
"M132_IN3",503.416856492027,3411.54138192863,2290.81245254366,596.051632498102,52.3917995444191,2006.07441154138,462.414578587699,9.87091875474563,5.31511009870919,54.6697038724374,338.648443432043,0,12.1488230827639,3.79650721336371,1.51860288534548,116.932422171602,1.51860288534548,25.8162490508732,12.1488230827639,12.1488230827639,15.9453302961276,37.2057706909643,21.2604403948368,0,0.759301442672741,3.79650721336371,1.51860288534548,0,0,0,0,0,0,0,2.27790432801822,0,0,0,0
"N150",989.117551987932,2175.41213231333,1687.31817692059,2659.73494235535,32.3241030061416,502.101066695399,596.379700463312,201.486908738282,42.5600689580864,139.532377976511,571.597888158604,0,21.010666953992,33.4015731063463,109.363215170779,153.00075422907,0,7.54229070143304,10.7747010020472,0.53873505010236,5.92608555112596,28.5529576554251,13.468376252559,0,11.8521711022519,0,0.53873505010236,0,0.53873505010236,1.61620515030708,0.53873505010236,0,0,0,0,0,1.61620515030708,2.15494020040944,0
"N150_CONINT",960.503017381563,2784.30238860984,2555.43911634686,1577.34976330719,48.9044676519833,441.465206759898,619.737650417374,139.606596080415,50.5908286054999,68.1771642636023,584.926342162637,0.481817415290476,19.8749683807321,9.87725701345475,9.27498524434166,77.0907864464761,0,5.17953721437261,6.86589816788928,0.843180476758332,6.9863525217119,16.9840638889893,7.10680687553452,0,1.9272696611619,0,0.240908707645238,0.120454353822619,1.68636095351666,2.77045013792024,1.44545224587143,0,0,0.240908707645238,0,0,0,0,0
"N150_CORE1",670.239513034273,3624.1233293635,2280.33611221384,831.679237792775,214.701601164483,1105.92827841736,451.568082572449,205.769485245468,29.1120815138282,85.3513298928146,348.352520841604,0.992457324335054,11.9094878920206,6.94720127034538,18.1950509461427,57.5625248114331,1.32327643244674,5.29310572978695,17.864231838031,4.96228662167527,9.59375413523885,9.59375413523885,5.95474394601032,0,0.661638216223369,0,0.330819108111685,0,0.992457324335054,0,0.330819108111685,0,0,0.330819108111685,0,0,0,0,0
