"","Verrucomicrobiae","Alphaproteobacteria","Gammaproteobacteria","Actinobacteria","Subgroup_6","Bacilli","Deltaproteobacteria","MB-A2-108","Clostridia","Bacteroidia","KD4-96","NC10","Thermoleophilia","Entotheonellia","Blastocatellia_(Subgroup_4)","Acidimicrobiia","Chloroflexia","Bacteria_unclassified","Holophagae","Actinobacteria_unclassified","Subgroup_5","Dehalococcoidia","Planctomycetacia","Deinococci","TK10","Nitrospira","Acidobacteriia","Gitt-GS-136","Babeliae","Subgroup_18","Anaerolineae","Latescibacteria_cl","Phycisphaerae","Ktedonobacteria","Subgroup_17","Subgroup_11","S0134_terrestrial_group","Campylobacteria","Subgroup_22","Gemmatimonadetes","BRC1_cl","Planctomycetes_unclassified","Negativicutes","Oxyphotobacteria","Thermoanaerobaculia","OLB14","FBP_cl","Ignavibacteria","Pla4_lineage","Erysipelotrichia","OM190","Chlamydiae","Pla3_lineage","Acidobacteria_unclassified","Subgroup_25","Coriobacteriia","BD2-11_terrestrial_group","Fimbriimonadia","uncultured","Chloroflexi_unclassified","JG30-KF-CM66","Proteobacteria_unclassified","AD3","Gracilibacteria","Fusobacteriia","Microgenomatia","Lineage_IIa","vadinHA49","Melainabacteria","Rubrobacteria","Spirochaetia","Saccharimonadia","Firmicutes_unclassified","Leptospirae","Armatimonadia","Parcubacteria","Hydrogenedentia","Bacteroidetes_unclassified","Kiritimatiellae","Cyanobacteria_unclassified","Longimicrobia","Fibrobacteria","Elusimicrobia","WS2_cl","Lineage_IIb","Latescibacteria","Chthonomonadetes","0319-7L14","Sericytochromatia","P2-11E","V2072-189E03","Patescibacteria_unclassified","WPS-2_cl","Berkelbacteria","Subgroup_20","Subgroup_15","RsaHf231_cl","FCPU426_cl","WS4_cl","AT-s3-28","Mollicutes","BD7-11","ABY1","Subgroup_9","Synergistia","GAL15_cl","Omnitrophicaeota_cl","Rhodothermia","uncultured.1","Omnitrophia","Armatimonadetes_unclassified","Lineage_IIc","Lentisphaeria"
"SP_K103_IN3",161.257635853044,998.52349381894,1329.72409600185,2059.87087808691,28.6615905735213,189.050693378883,144.755507947077,9.55386352450711,814.104976694363,3000.78167974291,13.027995715237,3.47413219072986,176.022697663646,1.44755507947077,4.92168727020063,20.555282128485,75.2728641324802,319.620161547147,1.15804406357662,2.60559914304739,2.60559914304739,0.57902203178831,117.251961437133,0,2.31608812715324,1.44755507947077,22.5818592397441,1.44755507947077,2.89511015894155,0.868533047682464,4.05315422251817,0.289511015894155,4.63217625430648,0.289511015894155,0.868533047682464,0,0.57902203178831,2.31608812715324,0.289511015894155,7.81679742914218,5.50070930198894,0.57902203178831,296.459280275615,0.289511015894155,0.289511015894155,0,1.73706609536493,0.57902203178831,0,4.63217625430648,0.57902203178831,5.79022031788309,0,0.289511015894155,0.289511015894155,60.5078023218783,0,0.289511015894155,0.57902203178831,0.868533047682464,0,0.868533047682464,0,4.05315422251817,0,0.289511015894155,0,0,30.1091456529921,0,0.289511015894155,36.1888769867694,0.289511015894155,1.15804406357662,0.289511015894155,0,0,8.68533047682464,0,0,0,0,0,0,0,0,0,0,1.44755507947077,0,0,0,0,0,0,0,4.92168727020063,0,0,0,3.76364320662401,0,0.289511015894155,0,0.57902203178831,0,0,0,0,0,0,0,0
"SP_L117",1231.68473473204,1214.78525070564,532.69331032127,528.19876669723,1175.05348506913,62.9236107365658,548.154540387969,221.491109792712,5.3934523488485,285.85297448897,187.512359994966,339.248152742571,1114.10747352714,85.0367653668447,348.417021735613,254.570950865649,131.24067382198,125.847221473132,50.6984520791759,46.2039084551355,80.0028765079194,71.9126979846466,460.600830591662,0.179781744961617,60.5864480520648,25.8885712744728,79.1039677831113,33.2596228178991,18.1579562411233,17.6186110062384,73.8902971792244,44.5858727504809,113.981626305665,21.3940276504324,39.7317656365173,21.573809395394,14.3825395969293,0,17.6186110062384,87.7334915412689,3.41585315427072,12.2251586573899,0.359563489923233,1.43825395969293,15.2814483217374,10.0677777178505,0.719126979846466,2.87650791938587,10.786904697697,0.179781744961617,55.3727774481779,9.52843248296568,8.98908724808083,3.41585315427072,7.37105154342628,0,3.77541664419395,2.1573809395394,11.1464681876202,13.3038491271596,5.21367060388688,5.3934523488485,0.719126979846466,0.898908724808083,0,0.359563489923233,3.41585315427072,1.43825395969293,2.1573809395394,3.05628966434748,0,2.1573809395394,0,0,0.719126979846466,2.33716268450102,0.179781744961617,0.53934523488485,0.359563489923233,0.53934523488485,1.43825395969293,2.51694442946263,1.0786904697697,1.43825395969293,1.79781744961617,1.61803570465455,5.93279758373335,0.719126979846466,1.25847221473132,0.719126979846466,0,0.898908724808083,0.719126979846466,0.359563489923233,0.898908724808083,0.898908724808083,0,0.179781744961617,0,0.719126979846466,0,0.898908724808083,0.53934523488485,0,0,0.53934523488485,0.53934523488485,0,0.179781744961617,0.719126979846466,0,0.179781744961617,0
"SP_L117_CONINT",972.305240087667,1328.38072467481,1094.98192582472,656.647596277004,1017.27720376854,9.39287849030826,413.286653573563,71.7274357441722,1.13853072609797,1020.40816326531,183.018814220249,51.5185153559332,940.711012438448,17.6472262545185,336.720462243475,236.529758346853,95.921213673754,68.8811089289272,46.3951270884923,18.501124299092,38.140779324282,18.501124299092,459.681780662056,0,51.8031480374577,9.10824580878377,80.8356815529559,16.7933282099451,8.53898044573478,5.97728631201435,100.475336578146,15.3701648023226,119.545726240287,5.69265363048985,23.3398798850084,2.27706145219594,8.53898044573478,0,7.40044971963681,166.225486010304,8.82361312725927,6.26191899353884,0.853898044573478,0,46.9643924515413,14.2316340762246,1.70779608914696,9.39287849030826,5.69265363048985,0,36.1483505536106,8.25434776421029,1.99242877067145,0.569265363048985,2.27706145219594,0,3.9848575413429,9.10824580878377,8.53898044573478,5.69265363048985,9.10824580878377,13.9470013947001,0,2.84632681524493,0,4.83875558591637,4.83875558591637,3.7002248598184,7.6850824011613,1.42316340762246,0,9.39287849030826,0,0,4.26949022286739,4.83875558591637,1.13853072609797,0.853898044573478,1.70779608914696,3.41559217829391,9.10824580878377,3.7002248598184,0.569265363048985,3.7002248598184,2.27706145219594,0,3.13095949676942,1.42316340762246,5.69265363048985,0,0,0.284632681524493,1.42316340762246,0,0,0.569265363048985,0,0,0,0.853898044573478,0,0.853898044573478,0.284632681524493,0,0,0,0,0.284632681524493,0.284632681524493,1.13853072609797,0,0,0
"SP_L117_CORE1",770.31008839624,1267.48047331743,981.71273560638,1477.01230064076,795.566156868248,206.257892521397,326.458070249287,142.650016369674,216.079696927178,425.611524250503,182.404938964501,355.455778494925,859.174033019971,39.2872176231233,183.340348907909,183.340348907909,268.930358729713,86.0577147935083,25.2560684720079,36.4809877929002,23.8529535568963,51.4475468874234,582.760394742996,0,50.9798419157196,14.0311491511155,33.2070529909733,36.0132828211964,2.8062298302231,14.4988541228193,36.0132828211964,29.4654132173425,37.8841027080118,15.9019690379309,45.8350872269772,8.88639446237313,2.8062298302231,0,6.54786960385389,38.8195126514195,11.2249193208924,10.2895093774847,7.48327954726159,0.935409943407698,7.48327954726159,6.08016463215004,1.8708198868154,0,1.8708198868154,1.40311491511155,19.1759038398578,9.35409943407698,2.33852485851925,3.74163977363079,4.67704971703849,1.40311491511155,0.467704971703849,0.467704971703849,7.01557457555774,12.1603292643001,8.88639446237313,2.8062298302231,2.33852485851925,0,0,0,0,0,0,1.40311491511155,0,2.8062298302231,0,0,0,0.467704971703849,0,0.467704971703849,0,0,1.40311491511155,3.74163977363079,0,0,0,0.467704971703849,1.40311491511155,0.467704971703849,0.935409943407698,0,0,0,0,0,0.467704971703849,0,0,0,0,0.467704971703849,0.467704971703849,0,0,0,0,0.935409943407698,0,0,0,0,0,0,0
"SP_L117_CORE2",1408.21701343166,1457.99315248881,593.099815643929,790.360811166711,1022.64946010008,74.0057940479326,392.678430339742,251.250987621807,42.4018962338688,423.755596523571,208.849091387938,191.203581775086,1041.61179878852,81.1166710560969,166.710560969186,232.025283118251,138.793784566763,85.0671582828549,17.9088754279694,18.9623386884382,94.548327627074,26.8633131419542,503.028706873848,0,70.8454042665262,18.698972873321,102.44930208059,12.1148274953911,27.916776402423,2.37029233605478,46.3523834606268,34.5009217803529,91.1245720305504,56.8870160653147,20.2791677640242,15.2752172767975,7.11087700816434,2.37029233605478,11.3247300500395,60.5741374769555,3.16038978140637,7.63760863839874,1.84356070582038,1.58019489070319,2.89702396628918,6.84751119304714,5.79404793257835,4.21385304187516,8.42770608375033,1.05346326046879,19.2257045035554,16.3286805372663,3.16038978140637,0.790097445351593,2.37029233605478,0.263365815117198,1.31682907558599,1.31682907558599,5.79404793257835,12.6415591256255,3.95048722675797,3.68712141164077,10.7979984198051,0.790097445351593,0,0.263365815117198,1.31682907558599,1.05346326046879,2.10692652093758,0.263365815117198,0,3.42375559652357,0.263365815117198,0.263365815117198,1.58019489070319,2.37029233605478,0,0.526731630234396,0,0.790097445351593,0.263365815117198,2.10692652093758,0,0,2.63365815117198,0.263365815117198,2.89702396628918,0,0.790097445351593,0.526731630234396,0,1.05346326046879,0,0.526731630234396,0,0.790097445351593,0.526731630234396,0,0,0.790097445351593,0.263365815117198,0.790097445351593,0,0,0,0,0,0,2.10692652093758,0,0,0,0
"SP_L117_CORE3",544.785976937632,1941.02316946914,1399.45021598658,1073.86383920603,292.028131805362,384.49180679019,267.03794937703,198.493449002178,490.164578201421,704.009139266717,108.171789654064,116.382849594802,954.267966156153,20.7061511549034,123.522901717183,208.846524579629,132.447966870158,68.5445003748527,8.92506515297562,26.7751954589268,20.3491485487844,48.5523544321874,277.748027560601,0,21.0631537610225,8.21105994073757,69.9725107993288,22.4911641854986,10.3530755774517,1.78501303059512,29.9882189139981,12.1380886080468,36.7712684302595,18.2071329120703,12.8520938202849,1.78501303059512,8.92506515297562,0.357002606119025,2.8560208489522,34.2722501874264,6.06904430402342,2.14201563671415,150.655099782228,0.714005212238049,1.4280104244761,1.07100781835707,0.357002606119025,2.8560208489522,1.78501303059512,0.357002606119025,6.42604691014244,32.4872371568312,1.4280104244761,1.07100781835707,2.8560208489522,6.42604691014244,0.357002606119025,0.714005212238049,0.714005212238049,1.78501303059512,2.8560208489522,2.14201563671415,1.4280104244761,0.714005212238049,0,0.714005212238049,0.357002606119025,0.357002606119025,7.49705472849952,1.07100781835707,0.357002606119025,4.99803648566635,0.357002606119025,0.714005212238049,1.78501303059512,0.357002606119025,0,38.5562814608547,0,1.78501303059512,0,0.714005212238049,0.714005212238049,0,0.357002606119025,0.357002606119025,1.4280104244761,1.78501303059512,0.357002606119025,0,0,0.357002606119025,1.07100781835707,0,0,0,0,0.357002606119025,0,0,0.714005212238049,0,0,0,0,0,0,0,0,0,0.357002606119025,0,0
"SP_L117_IN1",239.864974520432,1060.07984679801,2829.36804180597,1042.5525008926,3.89496575675939,42.8446233243533,196.046609756889,0.973741439189847,174.299717614983,3842.70829952287,1.2983219189198,1.94748287837969,27.9139212567756,0.324580479729949,9.73741439189847,11.6848972702782,123.665162777111,22.7206335810964,0.649160959459898,0,0,0,49.6608133986822,0,0,0.324580479729949,64.5915154662598,0.324580479729949,0.973741439189847,0,77.5747346554578,0,21.4223116621766,0.324580479729949,0,0,0,2.27206335810964,0,32.4580479729949,12.3340582297381,0.324580479729949,23.6943750202863,0,0,0,2.59664383783959,5.51786815540913,0,6.49160959459898,0,2.92122431756954,0,0,0,6.81619007432893,0,3.57038527702944,0,0,0,8.76367295270862,0,3.24580479729949,0.324580479729949,1.94748287837969,0,0,9.73741439189847,0,0,21.4223116621766,2.27206335810964,0,0.324580479729949,0.324580479729949,0,0,0,2.27206335810964,0.324580479729949,0,0,0,0,0,0,0,0.649160959459898,0,0,0,0,0,0,0,0,0,0.324580479729949,0,0.973741439189847,0,0,0,0,0,0,0,0,0,0,0,0.324580479729949
"SP_L117_IN2",329.195015314115,1730.61186317832,2502.3964835987,2085.52523906385,5.14367211428304,81.1297374389189,264.431507329733,2.57183605714152,414.533211755629,1689.9300928199,10.2873442285661,2.80563933506348,132.566458581749,0,17.3014425662248,24.5493441818054,159.921442098618,47.4620654181572,0.467606555843913,0.935213111687826,1.40281966753174,0.935213111687826,280.096326950504,0.233803277921956,1.16901638960978,0.467606555843913,23.1465245142737,1.6366229454537,31.7972457973861,0,0.935213111687826,0,3.97465572467326,5.61127867012696,0,0,0.233803277921956,2.80563933506348,0,21.0422950129761,14.9634097870052,0.233803277921956,36.2395080779033,0.233803277921956,0,0,15.1972130649272,0.935213111687826,0,1.40281966753174,0,30.6282294077763,0,0,0,1.87042622337565,0,0.233803277921956,0,0,0.467606555843913,0.701409833765869,0.233803277921956,0,0,0,0,0,6.54649178181478,0,0,9.1183278389563,0.467606555843913,0,0.701409833765869,0,0,0,0,0,0.233803277921956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87042622337565,0.233803277921956,0,0,0,0,0,0,0,0,0,0,0
"SP_L117_IN3",288.640352025983,1686.26731973074,2632.8609968831,1225.54283768564,27.2401058173341,52.6467429738862,135.676680897876,2.09539275517955,206.92003457398,2821.44634484926,7.85772283192331,3.14308913276932,100.316928154221,0,21.4777757405904,23.3112444013725,78.5772283192331,78.0533801304382,0.523848188794887,1.04769637758977,0.261924094397444,0.523848188794887,185.44225883339,0,1.83346866078211,0.523848188794887,39.8124623484114,0.261924094397444,2.35731684957699,0.261924094397444,46.8844128971424,0,14.4058251918594,0.785772283192331,0.523848188794887,0,0,2.88116503837188,0.261924094397444,42.6936273867833,10.4769637758977,0.261924094397444,53.4325152570785,0.261924094397444,0,0.261924094397444,6.54810235993609,70.4575813929123,0,0.785772283192331,0.261924094397444,51.5990465962964,0,0,0,5.23848188794887,0,1.83346866078211,1.04769637758977,1.04769637758977,0,5.76233007674376,0,1.04769637758977,0,6.0242541711412,0,0,14.4058251918594,0.261924094397444,0,12.8342806254747,3.92886141596165,1.30962047198722,2.61924094397444,0.261924094397444,0,0,0,2.35731684957699,1.04769637758977,0,0,0,0,0,0,0,2.09539275517955,0,0,0,0.523848188794887,0,0,0,0.523848188794887,0,0,0,6.28617826553865,0,0.261924094397444,0,1.30962047198722,0,0,0,0,0,0.261924094397444,0,0
"SP_M132",1176.43838616084,1260.19598182515,564.953194284776,581.37625225817,1110.19871900148,41.0576449334866,489.40712760716,245.25099906936,16.9704932391745,220.616412109268,272.622762358351,238.681775880002,1303.99080308753,79.9255488038539,274.81250342147,266.053539168993,124.815240597799,117.151146876882,39.962774401927,44.8896917939454,61.8601850331198,63.5024908304593,519.516067225051,0,67.334537690918,26.2768927574314,104.560135763946,37.2255980730279,8.21152898669732,13.6858816444955,64.0499260962391,47.6268681228445,111.129358953304,19.1602343022938,32.2986806810095,12.5910111129359,16.4230579733946,0,23.5397164285323,100.180653637707,6.02178792357804,7.6640937209175,1.64230579733946,1.09487053155964,12.5910111129359,10.4012700498166,1.09487053155964,3.28461159467893,7.6640937209175,0,44.3422565281655,4.37948212623857,3.83204686045875,3.28461159467893,4.37948212623857,0,5.47435265779822,0,7.6640937209175,15.8756227076148,10.9487053155964,4.37948212623857,0,0.547435265779821,0,0.547435265779821,3.83204686045875,1.09487053155964,2.73717632889911,6.02178792357804,0,1.09487053155964,0,0,1.64230579733946,1.64230579733946,0,0,0,1.09487053155964,0,0,0,0,1.09487053155964,0.547435265779821,6.02178792357804,11.4961405813763,2.18974106311929,0,0,0.547435265779821,0.547435265779821,0,0,0.547435265779821,0,0,0,0,0,0,0,0,0,0,1.09487053155964,0,0.547435265779821,0,0.547435265779821,0,0
"SP_M132_CONINT",1088.12423549434,1293.41062596394,798.808700739244,697.229165558687,1158.85762910174,7.97745040684997,437.164282295378,82.4336542041164,5.31830027123331,768.494389193214,209.009200659469,54.2466627665798,905.17470616391,22.8686911663033,438.759772376748,240.919002286869,119.66175610275,72.8607137158964,54.7784927937031,18.0822209221933,48.9283624953465,38.8235919800032,495.665585278945,0.531830027123331,49.4601925224698,10.1047705153433,115.938945912886,19.1458809764399,9.57294048821996,5.31830027123331,92.0065946923363,13.8275807052066,153.698877838643,9.57294048821996,17.0185608679466,6.38196032547998,10.1047705153433,0,13.2957506780833,124.980056373983,9.57294048821996,5.31830027123331,0,1.59549008136999,44.6737222783598,17.5503908950699,4.25464021698665,11.7002605967133,2.65915013561666,0,18.6140509493166,7.44562037972664,0.531830027123331,0.531830027123331,3.19098016273999,0,1.59549008136999,12.2320906238366,21.8050311120566,6.91379035260331,6.38196032547998,9.04111046109663,0,3.72281018986332,0,1.06366005424666,5.31830027123331,3.19098016273999,6.91379035260331,1.59549008136999,0,2.65915013561666,0,0,9.04111046109663,3.72281018986332,1.59549008136999,2.12732010849333,1.59549008136999,2.12732010849333,7.44562037972664,5.31830027123331,1.06366005424666,6.91379035260331,4.25464021698665,0.531830027123331,10.1047705153433,4.25464021698665,9.57294048821996,0.531830027123331,0,1.06366005424666,3.19098016273999,0.531830027123331,0,0,0,0,0,1.59549008136999,0,0,1.06366005424666,0,0,0,0.531830027123331,0,0.531830027123331,1.59549008136999,0,0,0
"SP_M132_CORE1",425.603783144739,1676.23712210775,1814.72724201993,1954.48403985813,258.824522884648,238.979902043574,250.80222935315,105.134267860159,486.404323593987,786.18476608681,70.0895119067725,150.734673197095,637.561222766425,16.8890390136801,102.178686032765,152.845803073805,146.934639419017,62.0672183752745,18.1557169397061,18.1557169397061,25.7557844958622,36.7336598547543,219.1352812025,0,18.5779429150481,7.60006755615605,24.0668805944942,19.0001688903901,5.06671170410404,10.9778753588921,19.8446208410741,14.7779091369701,15.2001351123121,10.1334234082081,19.4223948657321,2.95558182739402,7.60006755615605,0.422225975342003,5.91116365478804,41.3781455835163,9.71119743286607,3.37780780273602,19.8446208410741,1.68890390136801,2.11112987671002,1.26667792602601,3.80003377807803,0.422225975342003,0.844451950684006,1.26667792602601,10.5556493835501,8.44451950684006,2.11112987671002,1.26667792602601,7.17784158081405,7.17784158081405,0,0,6.33338963013005,8.44451950684006,0.422225975342003,2.11112987671002,1.26667792602601,0.422225975342003,0.422225975342003,0.422225975342003,0,0,0,3.37780780273602,0,3.37780780273602,0.422225975342003,0,0,0,0,0,0,0,1.68890390136801,0.422225975342003,0.422225975342003,0.844451950684006,0,0,1.26667792602601,1.26667792602601,4.64448572876203,0,0,0,0,0,0,0,0.422225975342003,0,0,0.422225975342003,1.68890390136801,0,0,0,0,0.422225975342003,0,0,0,0,0,0,0
"SP_M132_CORE2",835.274362168897,2047.55972049185,1509.1273495477,1298.95455284112,373.219218893884,54.709929039597,328.801256703321,92.6277016412979,39.5428199989166,1125.61616380478,76.3772276691404,111.586587942148,509.723200260008,23.8340284924977,113.211635339364,126.753696982829,133.253886571692,52.0015167109041,17.3338389036347,18.4172038351119,41.709549861871,24.9173934239749,496.722821082282,0,25.4590758897134,17.8755213693733,99.1278912301609,10.8336493147717,9.75028438329451,4.87514219164726,60.1267536969828,16.7921564378961,39.0011375331781,41.709549861871,14.6254265749418,10.8336493147717,2.16672986295434,0,10.2919668490331,48.7514219164726,2.70841232869292,5.95850712312442,2.16672986295434,1.08336493147717,3.2500947944315,0.541682465738584,2.70841232869292,7.58355452034018,3.2500947944315,0,16.2504739721575,16.7921564378961,3.79177726017009,0.541682465738584,5.41682465738584,0,0,0.541682465738584,5.41682465738584,6.50018958886301,2.70841232869292,4.33345972590867,5.95850712312442,5.41682465738584,0,3.2500947944315,1.08336493147717,0,4.33345972590867,1.08336493147717,0,9.75028438329451,0,1.08336493147717,4.33345972590867,0.541682465738584,0,0,0,3.2500947944315,0,0,0,0.541682465738584,0,0,3.2500947944315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541682465738584,0,0,0,0,0,0,0,0.541682465738584,0,0,0
"SP_M132_CORE3",629.718071175474,1771.29872130642,1228.23910029271,1025.65090124788,320.443691264828,147.511939608689,399.014019411493,147.126790941303,404.791249422277,1252.88861500539,90.1247881682329,178.708981666923,631.258665845016,11.1693113541827,131.335695578493,172.161454321368,147.126790941303,90.5099368356185,24.2643660452935,25.4198120474503,26.9604067169928,36.9742720690186,367.046680018487,0,19.2574333692805,9.62871668464027,78.5703281466646,19.6425820366662,6.54752734555538,8.47327068248344,133.261438915421,23.8792173779079,27.730704051764,15.0207980280388,25.8049607148359,5.39208134339855,3.08118933908489,1.92574333692805,10.7841626867971,43.1366507471884,4.23663534124172,8.85841934986905,120.551532891696,1.92574333692805,3.08118933908489,4.23663534124172,0.385148667385611,8.85841934986905,3.4663380064705,0.385148667385611,19.2574333692805,27.3455553843784,2.31089200431366,0.770297334771222,8.85841934986905,3.08118933908489,1.15544600215683,5.39208134339855,4.62178400862733,7.70297334771222,7.31782468032661,9.24356801725466,4.23663534124172,0.385148667385611,0,0.385148667385611,0,3.85148667385611,7.31782468032661,0.385148667385611,0.385148667385611,4.23663534124172,1.15544600215683,4.23663534124172,0.770297334771222,2.69604067169928,1.15544600215683,1.54059466954244,0,7.31782468032661,0.385148667385611,0.385148667385611,0,0,0.385148667385611,0.385148667385611,1.54059466954244,0,3.4663380064705,0,0,0,0.385148667385611,0.385148667385611,0,0,0,0,1.54059466954244,0,1.54059466954244,0,1.54059466954244,0,0,0,0,0,0,0,2.69604067169928,0,0.385148667385611
"SP_M132_IN1",30.990280321172,1216.60327745692,2131.75564633516,3082.12424285111,3.75639761468751,110.344179931446,179.837535803165,1.87819880734376,422.125181950509,2390.47753204677,3.28684791285158,1.87819880734376,93.4403906653519,0,1.40864910550782,3.75639761468751,139.92581114711,19.7210874771094,0.469549701835939,0,1.40864910550782,0,66.6760576607034,0,0,0.469549701835939,21.1297365826173,0.469549701835939,0.469549701835939,0,10.7996431422266,0,0.469549701835939,0.469549701835939,0,0,0,0,0,4.22594731652345,5.63459642203127,0.469549701835939,11.7387425458985,0,0,0,0.939099403671879,0,0,5.16504672019533,0,0.939099403671879,0,0,0,16.4342395642579,0,0,0,0,0,0.939099403671879,0,0,0,0,0,0,2.3477485091797,0,0,5.63459642203127,3.28684791285158,0,0,0,0,0,0,0.469549701835939,0,0,0,0,0,0,0,0,0.469549701835939,0,0,0,0,0,0,0,2.3477485091797,0,0,0,0,0,0,0,1.40864910550782,0,0,0,0,0,0.469549701835939,0,0.469549701835939
"SP_M132_IN2",243.192980782986,1946.49754422774,2631.25268227552,1552.62028515569,38.1479185541939,31.47203280721,107.767869915598,4.29164083734681,15.2591674216776,2511.08673882981,9.53697963854847,3.33794287349196,81.064326927662,0.476848981927424,16.2128653855324,30.0414858614277,196.461780554099,28.134089933718,1.43054694578227,0.953697963854847,1.90739592770969,1.90739592770969,240.331886891422,0.953697963854847,2.86109389156454,0.476848981927424,60.0829717228554,0.476848981927424,40.532163463831,0,16.6897143674598,0.953697963854847,10.4906776024033,1.90739592770969,0,0.476848981927424,0,3.81479185541939,0,37.6710695722665,30.5183348433551,0.476848981927424,0.476848981927424,24.796147060226,0,0,15.736016403605,6.67588574698393,0.476848981927424,0.953697963854847,0.953697963854847,10.0138286204759,0,0,0,0,0,7.15273472891135,0,0.476848981927424,0,1.43054694578227,0,0,0,3.81479185541939,0,0,5.72218778312908,0,0,10.9675265843307,0.953697963854847,0,2.38424490963712,0,0,0,0,0,1.43054694578227,0,0,0,0,0,0,0,0.953697963854847,0,0,0,0,0,0,0,0,0,0,0,2.86109389156454,0,0,0,0,0,0,0,0,0,0,0,0
"SP_M132_IN3",503.416856492027,1570.9946848899,1624.90508731967,1794.98861047836,401.67046317388,29.6127562642369,192.862566438876,22.7790432801822,19.7418375094913,2002.27790432802,80.4859529233105,9.87091875474563,382.687927107062,5.31511009870919,79.7266514806378,78.2080485952923,239.179954441913,54.6697038724374,14.4267274107821,10.6302201974184,9.11161731207289,3.79650721336371,278.663629460896,0,27.3348519362187,12.1488230827639,82.7638572513288,4.55580865603645,3.79650721336371,0.759301442672741,91.8754745634017,1.51860288534548,56.9476082004556,3.79650721336371,0,1.51860288534548,0,1.51860288534548,0,113.135914958238,25.8162490508732,0.759301442672741,2.27790432801822,0,6.07441154138193,6.83371298405467,12.1488230827639,3.79650721336371,0,0,1.51860288534548,15.9453302961276,0,0,0,0,0.759301442672741,27.3348519362187,8.35231586940015,2.27790432801822,2.27790432801822,22.7790432801822,0,0.759301442672741,0,12.1488230827639,0.759301442672741,0.759301442672741,10.6302201974184,1.51860288534548,2.27790432801822,5.31511009870919,0.759301442672741,1.51860288534548,0.759301442672741,0,1.51860288534548,0,0,0.759301442672741,3.03720577069096,0,0,0,0,0,0.759301442672741,0,0.759301442672741,0,0,0,0,2.27790432801822,0,0,0,0,0,0,2.27790432801822,0,0,0,0,0,0,0,0.759301442672741,0,0,0,0
"SP_N150",989.117551987932,1020.90291994397,669.108932227131,398.663937075746,1531.08501239091,28.0142226053227,480.012929641202,131.990087275078,2.6936752505118,494.020040943864,165.930395431527,201.486908738282,871.134576015516,42.5600689580864,696.045684732249,244.585712746471,99.6659842689365,139.532377976511,80.810257515354,36.0952483568581,87.2750781165823,70.5742915634091,321.624824911109,0,76.5003771145351,21.010666953992,94.2786337679129,23.7043422045038,33.4015731063463,20.4719319038897,88.352548216787,108.285745070574,148.152138778149,24.7818123047085,44.1762741083935,10.7747010020472,14.5458463527637,0,42.0213339079841,126.602736774055,7.54229070143304,11.8521711022519,0.53873505010236,1.07747010020472,30.7078978558345,18.8557267535826,0.53873505010236,6.46482060122832,17.7782566533779,1.07747010020472,60.3383256114643,5.92608555112596,8.61976080163775,4.84861545092124,11.8521711022519,0,7.00355565133068,8.08102575153539,7.54229070143304,17.7782566533779,9.69723090184247,5.3873505010236,0.53873505010236,2.15494020040944,0,0.53873505010236,5.3873505010236,2.15494020040944,6.46482060122832,1.61620515030708,0,2.15494020040944,0,0,0.53873505010236,5.92608555112596,0.53873505010236,1.07747010020472,0,0,4.84861545092124,0.53873505010236,1.07747010020472,1.61620515030708,4.30988040081888,1.07747010020472,12.3909061523543,3.23241030061416,3.23241030061416,0,0,1.07747010020472,0.53873505010236,0,2.6936752505118,1.61620515030708,0,0,0,0,0,1.07747010020472,1.07747010020472,1.07747010020472,0,1.61620515030708,0.53873505010236,0.53873505010236,0.53873505010236,1.07747010020472,0,1.07747010020472,0
"SP_N150_CONINT",960.503017381563,1636.97466844939,709.476144015225,905.696286392272,1114.92549898216,26.1385947795083,432.79249328467,152.495211939436,21.5613293342488,435.683397776413,276.44274202291,139.606596080415,1136.36637396259,50.5908286054999,226.213276478878,317.397222322601,99.7362049651285,68.1771642636023,40.9544802996904,39.6294824076416,48.061287175225,36.2567605006083,432.912947638492,0.481817415290476,72.9953384165071,19.8749683807321,86.2453173369951,32.5226755321071,9.87725701345475,6.02271769113095,64.804442356569,9.27498524434166,104.313470410388,8.67271347522856,27.4635926715571,9.87725701345475,6.86589816788928,0,3.85453932232381,62.7567183415845,5.17953721437261,11.3227092593262,1.20454353822619,0.120454353822619,9.63634830580951,14.3340681048917,0.843180476758332,4.69771979908214,3.49317626085595,0,29.1499536250738,6.9863525217119,2.16817836880714,1.08408918440357,2.77045013792024,0,2.77045013792024,6.74544381406666,4.4568110914369,8.19089605993809,5.78180898348571,5.05908286054999,0,0.843180476758332,0,0.240908707645238,1.08408918440357,1.08408918440357,4.09544802996904,3.49317626085595,0,2.16817836880714,0,0,2.40908707645238,3.25226755321071,0.240908707645238,0.602271769113095,0.120454353822619,0.722726122935714,4.69771979908214,1.68636095351666,0.120454353822619,2.77045013792024,0.722726122935714,0,3.13181319938809,0.361363061467857,1.9272696611619,0,0,0,1.44545224587143,0.120454353822619,0,0.120454353822619,0,0,0.240908707645238,0.120454353822619,0,0.481817415290476,0.120454353822619,0,0,0,0,0.481817415290476,0.361363061467857,0,0.240908707645238,0,0
