"","Proteobacteria","Verrucomicrobia","Actinobacteria","Acidobacteria","Chloroflexi","Entotheonellaeota","Rokubacteria","Bacteria_unclassified","Bacteroidetes","Firmicutes","Nitrospirae","Planctomycetes","Dependentiae","Epsilonbacteraeota","Gemmatimonadetes","Cyanobacteria","Chlamydiae","Latescibacteria","Deinococcus-Thermus","FBP","BRC1","Armatimonadetes","Fibrobacteres","Patescibacteria","Elusimicrobia","WPS-2","RsaHf231","Fusobacteria","Tenericutes","Hydrogenedentes","Synergistetes","WS2","Spirochaetes","GAL15","Lentisphaerae","Kiritimatiellaeota","FCPU426","Omnitrophicaeota"
"WIN_R234",2182.06473674901,1284.12239844349,2328.57732445021,1958.02134308119,607.865102293497,90.5017392842403,218.442308826131,126.466599846707,243.204999705206,22.4043393667826,43.6295029774188,652.673781027062,37.7336241966865,0,84.605860503508,6.78026059784211,4.71670302458581,55.7160544779199,0,0.294793939036613,2.65314545132952,24.7626908790755,1.47396969518307,7.07505453687872,11.2021696833913,1.17917575614645,0,0,0,0.294793939036613,0,1.76876363421968,0,0,0,0.294793939036613,0,1.47396969518307
"WIN_R234_CONINT",2486.92152917505,616.753150481838,3007.73059409086,1733.77104733665,733.241554590702,81.9654770729641,132.373186487345,80.6946944826856,214.126866461929,91.0727523032934,28.169014084507,666.3136715027,6.77750714815207,0,73.493593137774,4.8713332627343,6.98930424653182,7.62469554167108,0,0.423594196759504,3.38875357407604,9.10727523032934,2.32976808217727,4.4477390659748,5.71852165625331,0,0,0,0,0.423594196759504,0,0.847188393519009,0,0,0,0,0,0.423594196759504
"WIN_R234_CORE1",3438.71595330739,2147.15245843651,1685.53236646622,959.939865581889,274.584365051291,60.5765829501238,258.224266006367,103.024407499116,326.759816059427,122.479660417404,19.4552529182879,504.067916519278,6.19030774672798,0,32.7201980898479,15.033604527768,11.496285815352,9.72762645914397,0,1.326494517156,1.326494517156,12.822780332508,0,8.40113194198797,0,0.442164839051999,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_R234_CORE2",2955.15345173516,1104.25800698521,2615.36746674593,1007.83978598499,480.60488964851,42.5429144683065,174.444527011964,81.9276213123282,636.285947833841,89.7302519135023,22.66478412722,590.956379579401,11.8897228208367,0,57.4050679943524,33.8113992717545,11.8897228208367,29.3527532139407,0,5.20175373411607,3.90131530058706,26.0087686705804,1.48621535260459,8.73151519655198,3.15820762428476,3.52976146243591,0,0,0.185776919075574,0.371553838151148,0,0.557330757226722,0,0,0,0,0,0.743107676302296
"WIN_R234_CORE3",2764.88700720295,1430.14240941332,2467.971628086,1228.34992027272,475.064606587123,77.8028261945346,111.618188816187,108.594050695552,544.069940067081,72.3043932479243,46.7366800461868,498.982789904877,28.8667729697036,0,75.6034530158905,18.6946720184747,12.371474129873,6.04827624127124,0.549843294661022,2.4742948259746,4.67366800461868,14.0210040138561,0.824764941991532,4.67366800461868,1.09968658932204,3.57398141529664,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_R234_IN1",3417.12598087192,222.187880973231,3567.71235769845,156.424389155034,677.552842596885,0.686824979824516,1.88876869451742,15.2818558010955,1092.56683665585,200.724600353715,1.71706244956129,464.465392606329,16.1403870258761,0,44.3002111986813,12.019437146929,27.6447054379368,0,1.2019437146929,13.5647933515342,38.2904926252168,15.7969745359639,0,10.8174934322361,0,1.37364995964903,0.343412489912258,0,0,0.171706244956129,0,0,0,0,0,0,0,0
"WIN_R234_IN2",4048.60910364457,686.664739498788,2841.83140245936,392.919881701541,194.347468368504,22.458917969358,48.6980498543506,90.2804029263303,543.683707278024,265.282070667764,6.00386916012541,614.395944052834,20.4576282493162,0,53.8124569166796,121.633941873652,16.4550488092326,0.222365524449089,0,18.4563385292744,0.667096573347268,5.78150363567633,0.222365524449089,3.78021391563452,0.222365524449089,0.444731048898179,0,0,2.22365524449089,0.444731048898179,0,0,0,0,0,0,0,0
"WIN_R234_IN3",3071.08672814287,449.632310026847,3418.93311544298,277.343294035252,276.642932181627,20.5439477063149,30.115559705848,41.5548033150461,1881.40539278627,182.794443795961,11.20578965799,243.259017158865,0.933815804832497,0,21.2443095599393,0.233453951208124,2.80144741449749,0.466907902416248,0,11.9061515116143,50.8929613633711,2.33453951208124,0,1.40072370724875,0,3.26835531691374,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_S252",2013.81840893122,1578.96791318604,2136.38847685221,1961.12108673589,646.810836130846,121.789366851433,321.648840658912,187.758607229292,137.793738777422,57.7718791474744,57.7718791474744,576.938090405184,29.6666406432977,0,76.8990553517058,1.56140213912093,8.97806229994535,48.0131157779686,0,0.390350534780233,2.73245374346163,17.1754235303302,0.780701069560465,5.07455695214302,5.46490748692326,0,0,0,0,0.390350534780233,0,1.56140213912093,0,0,0,0,0.390350534780233,1.95175267390116
"WIN_S252_CONINT",2410.38578786923,984.442342058236,2510.24913276569,2034.32145485126,607.326815936088,74.3719121202565,97.4981604120677,96.9725638599811,335.330600231262,53.3480500367918,40.2081362346263,559.497529696205,11.8259224219489,0,108.272889729843,8.40954483338589,9.46073793755913,13.1399138021655,0,0.788394828129927,5.7815620729528,19.9726689792915,0.525596552086618,9.72353621360244,4.20477241669295,0.525596552086618,0,0,0,0.525596552086618,0,1.05119310417324,0,0,0,0.788394828129927,0,1.05119310417324
"WIN_S252_CORE1",3084.10020449898,906.441717791411,2404.14110429448,758.691206543967,271.472392638037,52.6584867075665,129.089979550102,83.8445807770961,1494.12065439673,126.278118609407,8.94683026584867,518.149284253579,18.9161554192229,0,54.1922290388548,13.5480572597137,17.8936605316973,14.3149284253579,0,0.511247443762781,1.53374233128834,17.3824130879346,0,21.7280163599182,1.27811860940695,0,0,0,0,0,0,0,0,0.255623721881391,0,0.255623721881391,0,0.255623721881391
"WIN_S252_CORE2",2506.5067330542,1705.3298630757,2103.93798800498,1514.08849156954,459.431933914224,80.0611067104221,176.813398212063,98.1667986873373,327.316962770171,111.180264795745,24.0466221568406,757.610048659047,7.07253592848252,0.565802874278601,56.0144845535815,4.80932443136811,8.20414167703972,15.5595790426615,0,0,3.96062011995021,16.1253819169401,10.7502546112934,5.65802874278601,3.39481724567161,0.282901437139301,0,0,0,1.6974086228358,0,0.848704311417902,0,0,0,0.282901437139301,0,0.282901437139301
"WIN_S252_CORE3",2048.96081970076,909.937707399429,2151.13232811317,1912.73214181755,722.186644932177,111.195202887582,533.562321709262,231.414100250335,133.026721779123,369.680386563428,33.7660825522501,660.767305117308,10.4791290679397,0,74.2271642312395,6.69499912673924,10.4791290679397,42.2076031903126,0,0.873260755661641,2.32869534843104,19.50282354311,1.74652151132328,2.9108691855388,5.23956453396984,0.873260755661641,0,0,0,0,0,0.873260755661641,0,1.74652151132328,0,0,0,1.16434767421552
"WIN_S252_IN1",3531.6709038784,1478.33612809001,2943.9606209769,382.701357710824,174.176448315032,20.8254449072321,43.544112078758,46.2487153134635,738.356683074593,169.308162492562,20.8254449072321,312.922594255423,15.4162384378212,0,68.1560015145778,24.3414291123492,13.2525558500568,0,0.270460323470547,6.22058743982258,2.16368258776438,3.78644452858766,0,3.24552388164656,0.270460323470547,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_S252_IN2",3913.07440603215,329.527671076967,2653.64916773367,132.309005548442,566.225636648172,0.711338739507754,0.889173424384692,21.8736662398634,1001.92061459667,553.243704652155,1.42267747901551,570.671503770095,5.51287523118509,0,44.9921752738654,7.64689144970835,106.345141556409,0,0,44.1030018494807,29.6983923744487,9.42523829847774,0.177834684876938,5.51287523118509,0,0.177834684876938,0,0,0.533504054630815,0,0,0,0,0,0,0,0,0
"WIN_S252_IN3",4071.06048277733,418.518286703803,2220.90087834596,80.1151655504788,331.309590870209,3.12949865431558,10.848928668294,36.7194508773028,2074.44034132399,375.331205274248,1.25179946172623,163.568462998894,1.25179946172623,0,31.0863532995347,1.25179946172623,9.38849596294674,0.208633243621039,2.08633243621039,102.856189105172,34.8417516847134,4.58993135966285,0,24.6187227472826,0,0.417266487242077,0,0,0.208633243621039,0,0,0,0,0,0,0,0,0
"WIN_T290",2170.49032838507,1096.61618433548,2541.86034887789,1754.13605238167,615.784475433598,98.9653621232569,425.101214574899,152.946468735942,118.458539511171,255.160693757185,36.2373169390713,562.053281351527,13.9951017144,0,75.4735842455141,0.749737591842855,6.49772579597141,42.7350427350427,0,0,1.49947518368571,20.7427400409857,1.49947518368571,4.49842555105713,2.49912530614285,0.249912530614285,0,0,0,0,0,0.49982506122857,0,0.49982506122857,0,0,0,0.749737591842855
"WIN_T290_CONINT",2611.29530448582,802.232990450282,2806.25690725155,1747.57006432599,583.184561761455,70.5602312335289,144.520955538553,90.3964408172518,257.020601320525,138.003343818187,33.1548074470798,566.465470826603,8.78460710136303,0,69.9934823882796,20.1195840063476,8.2178582561138,7.93448383348919,0,0.283374422624614,2.83374422624614,16.4357165122276,3.11711864887075,6.51761172036612,3.11711864887075,0.283374422624614,0,0,0,0,0,1.13349769049846,0,0,0,0,0,0.566748845249228
"WIN_T290_CORE1",2947.54437634323,1110.93422484014,3108.06866725039,800.498819284141,319.456605375574,35.8194698718459,151.768420494043,69.5163044920268,376.237098357611,397.198121467802,19.8997054843588,508.636472180212,20.6956937037332,0,68.9856456791106,3.44928228395553,18.5730584520682,8.75587041311789,0.265329406458118,13.2664703229059,5.30658812916235,8.49054100665977,0,3.18395287749741,1.32664703229059,1.06131762583247,0,0,0.530658812916236,0,0,0,0,0.265329406458118,0,0,0,0
"WIN_T290_CORE2",2427.70551837353,1818.09571915646,1963.31607526203,1608.47329208233,568.88496022225,131.014016921328,422.717514837732,144.588963252936,95.0246243212527,172.370248768784,30.622553352696,484.594014395757,11.9964642000253,0.315696426316454,59.9823210001263,2.20987498421518,11.9964642000253,26.2028033842657,0,1.26278570526582,0.631392852632908,13.2592499052911,0.631392852632908,1.26278570526582,2.52557141053163,0,0,0,0,0,0,0,0,0.315696426316454,0,0,0,0
"WIN_T290_CORE3",2240.38124983172,849.196305969145,2622.4388142484,1652.35184836165,605.799520745268,109.043913734148,381.78832018524,198.432998573006,202.740906276083,301.553539215422,38.5019250962548,637.301095824022,16.6931423494252,0,71.3497213322205,3.2309307773081,7.53883848038556,32.5785520045233,0,2.69244231442341,1.61546538865405,14.2699442664441,2.42319808298107,2.69244231442341,3.2309307773081,1.07697692576937,0,0,0,0.269244231442341,0,0.269244231442341,0,0,0,0.269244231442341,0,0.269244231442341
"WIN_T290_IN1",3265.27367703838,533.499886441063,3531.45582557347,243.697478991597,485.350897115603,3.86100386100386,22.7117874176698,27.027027027027,652.509652509653,673.631614808085,2.27117874176698,446.740858505564,6.58641835112423,0,50.6472859414036,4.54235748353395,11.8101294571883,0.227117874176698,1.13558937088349,7.49488984783102,21.3490801726096,4.31523960935726,0.454235748353395,2.49829661594367,0,0.227117874176698,0,0,0.681353622530093,0,0,0,0,0,0,0,0,0
"WIN_T290_IN2",2918.29663574382,1143.62356097016,2742.5952833352,854.811668715771,371.521180283894,53.4257292947357,108.192690287247,86.7329831228345,366.603330725383,572.929473566559,21.6832457807086,636.861517827205,10.7298535822063,0,50.5197272828881,7.37677433776685,15.8712417570135,0.670615848887895,0.223538616295965,5.58846540739913,6.70615848887895,16.3183189896055,2.45892477925562,3.12954062814351,0.223538616295965,0.894154465183861,0,0,0.894154465183861,1.11769308147983,0,0,0,0,0,0,0,0
"WIN_T290_IN3",2951.00074270153,639.294623983546,3047.17106891889,874.483441564625,372.874254918017,55.4169602559464,147.968996972063,80.1736778960599,933.709127611358,296.128430233665,23.2332273237988,446.001790101122,11.4261773723601,0.380872579078669,62.2726666793624,3.61828950124736,12.7592313991354,6.47483384433738,0,11.6166136618994,9.52181447696673,7.04614271295538,0.380872579078669,3.42785321170802,0.952181447696673,1.52349031631468,0,0,0.571308868618004,0,0,0.380872579078669,0,0,0,0.190436289539335,0,0
"WIN_U335",2386.56553232199,1179.78679786798,2392.71559382261,1766.77600109334,523.780237802378,115.484488178215,293.152931529315,125.73459067924,170.83504168375,287.0028700287,49.8838321716551,545.647123137898,20.1585349186825,0,77.2174388410551,2.73336066694,5.46672133388001,20.50020500205,0,0.3416700833675,3.0750307503075,12.983463167965,4.10004100041,7.51674183408501,6.49173158398251,0.3416700833675,0,0,0,0.3416700833675,0,0.683340166735001,0,0,0,0.3416700833675,0.3416700833675,0
"WIN_U335_CONINT",2525.54278416347,938.697318007663,2607.59897828863,1791.50702426564,530.651340996169,77.2669220945083,142.72030651341,82.3754789272031,324.074074074074,172.733077905492,40.5491698595147,614.303959131545,6.70498084291188,0,92.2733077905492,4.78927203065134,7.34355044699872,7.98212005108557,0.319284802043423,0,2.55427841634738,11.4942528735632,1.91570881226054,9.89782886334611,3.19284802043423,0.957854406130268,0,0,0,0.319284802043423,0,1.27713920817369,0.319284802043423,0,0,0.319284802043423,0,0.319284802043423
"WIN_U335_CORE1",2648.93462820699,1336.06319756486,2539.4984780403,1105.23264241194,439.556457457603,89.5057254674591,212.711987244528,155.457312654008,641.397303957095,139.87534425279,34.0629076677779,460.21162487317,28.2649659370923,0,55.4428177996811,6.16031308885346,9.78402667053196,26.0907377880852,0,3.98608493984635,15.2195970430497,30.8015654442673,2.53659950717495,9.05928395419626,4.71082765618206,0.724742716335701,0,0,0,2.1742281490071,0,0,0.36237135816785,0,0,0,0.724742716335701,0.36237135816785
"WIN_U335_CORE2",2268.74069170942,1387.14214793976,1608.88631474433,2026.7251365216,607.314247890121,98.0473274863478,362.402780076121,275.939103094489,240.774449776601,183.6836008605,73.225219261956,620.966407413536,10.7562468972365,0,96.3925202713884,3.72331623365878,13.2384577196757,60.4004633460202,0,3.30961442991891,2.06850901869932,41.7838821777263,0.827403607479729,7.86033427105742,2.06850901869932,0.413701803739864,0,0,0.413701803739864,0.827403607479729,0,0,0,0.413701803739864,0,0,0,0.413701803739864
"WIN_U335_CORE3",2639.56997359487,910.662643027788,2374.26128504967,1607.25512385263,379.41657236263,116.308311329058,352.697095435685,160.631208349051,241.41833270464,310.574625927323,31.1203319502075,722.997610964416,22.63296869106,0,76.0719225449516,1.57173393687916,11.6308311329058,19.1751540299258,0,0.314346787375833,3.45781466113416,10.6877907707783,0.943040362127499,3.14346787375833,2.8291210863825,0,0,0,0,0,0,0.314346787375833,0,0,0,0,0,0.314346787375833
"WIN_U335_IN1",2778.80411355379,828.560871974875,3117.80282037071,391.033930660755,330.377486298417,6.15801465607488,22.7846542274771,40.6428967300942,989.28505449843,794.691791366463,27.0952644867295,493.872775417206,31.7137754787856,0,52.0352238438327,10.776525648131,16.9345403042059,0.307900732803744,0,14.471334441776,29.5584703491594,6.46591538887863,1.84740439682246,13.239731510561,0,0.923702198411232,0,0,0.307900732803744,0,0,0,0,0,0,0.307900732803744,0,0
"WIN_U335_IN2",3339.12834961933,690.006594328877,2611.65397757928,656.73520772136,437.923385888136,22.7804088483904,42.2636532581979,38.9664888196151,978.358611594029,508.063065763443,14.3876266410887,552.125172351777,5.0956177687189,0,32.0724177207601,10.1912355374378,23.6796355134584,2.99742221689347,0,2.69767999520412,6.29458665547629,7.19381332054433,1.49871110844674,9.59175109405911,0.899226665068041,2.69767999520412,0,0,0.299742221689347,1.79845333013608,0,0,0,0,0,0,0,0.299742221689347
"WIN_U335_IN3",3385.38647754782,590.882744041733,2727.67567936172,425.517405980429,281.291554434178,25.9129189539364,78.0797163217294,46.0295270892291,1225.06733949333,644.754338709127,14.6612567765693,431.995635718913,7.50110811824474,0.340959459920216,47.0524054689897,6.13727027856388,32.0501892325003,0.681918919840431,0,5.11439189880323,8.18302703808517,5.79631081864366,0.340959459920216,4.77343243888302,0,2.04575675952129,0,0,0,2.38671621944151,0,0,0,0,0,0,0.340959459920216,0
"WIN_V384",2274.87646201429,1122.32926872623,2559.99146788012,1781.43552916918,541.789612144051,99.8969035514949,351.594439901881,130.47033310818,123.360233211277,256.674606278218,45.1491343453376,551.38824700487,8.88762487112944,0,66.123929041203,2.13302996907107,7.82110988659391,38.039034448434,0,0,0.711009989690355,20.6192897010203,2.48853496391624,9.59863486081979,2.84403995876142,0,0,0,0,0,0,1.06651498453553,0,0.355504994845178,0,0,0,0
"WIN_V384_CONINT",2563.95241324046,785.613018553905,3064.78456512359,1576.77371632867,592.985267829625,66.5721506503113,143.931455341182,77.0511002897121,292.794181100906,139.924798126117,32.3614621216791,534.118227208284,6.78049682549467,0,64.4147198421993,4.31486161622388,7.70511002897121,10.170745238242,0,1.23281760463539,1.84922640695309,11.0953584417185,1.54102200579424,9.86254083708315,7.39690562781237,0.308204401158849,0,0,0,0.308204401158849,0,0.924613203476546,0,0,0,0.616408802317697,0.308204401158849,0.308204401158849
"WIN_V384_CORE1",2363.65366921539,1197.6902820521,2746.59729052318,1676.44912592405,496.843173958565,89.4698435864082,164.028046575082,91.0561883308481,214.156540499381,230.01998794378,29.8232811954694,562.200577429487,9.51806846663917,0,68.84736190869,2.53815159110378,8.56626161997525,14.2771026999588,0,0.317268948887972,4.75903423331958,10.1526063644151,10.7871442621911,5.7108410799835,1.90361369332783,0.317268948887972,0,0,0,0,0,0,0,0,0,0.317268948887972,0,0
"WIN_V384_CORE2",2610.11251372119,1158.06805708013,2799.46487376509,1334.04226125137,577.661909989023,71.6931942919868,202.044456641054,93.3040614709111,198.957189901207,166.712403951701,24.6981339187706,619.168496158068,9.60482985729967,0,69.2919868276619,7.20362239297475,6.51756311745335,16.4654226125137,0.343029637760703,0,3.43029637760703,17.1514818880351,4.11635565312843,4.80241492864983,3.08726673984632,0.686059275521405,0,0,0,0,0,0.686059275521405,0,0,0,0,0,0.686059275521405
"WIN_V384_CORE3",3360.09174311927,401.376146788991,3054.75917431193,647.935779816514,288.130733944954,32.9701834862385,120.412844036697,84.5756880733945,977.637614678899,537.557339449541,10.0344036697248,339.73623853211,4.30045871559633,32.9701834862385,48.7385321100917,4.30045871559633,12.901376146789,8.60091743119266,1.43348623853211,15.7683486238532,5.73394495412844,4.30045871559633,0,5.73394495412844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WIN_V384_IN1",2517.43879968413,1059.81837325612,2961.63464069492,1358.58120558042,512.963937878389,67.4519610423796,122.071597788892,83.5746249012898,294.814424848644,235.259278757568,83.9036588575941,566.925506712293,8.55488286391155,0,73.7036062121611,4.60647538826007,16.1226638589102,2.63227165043432,0,0,3.6193735193472,9.87101868912872,3.94840747565149,7.56778099499868,1.64516978152145,0.658067912608581,0,0,0,1.64516978152145,0,0.329033956304291,0.329033956304291,0,0,0,0,0.329033956304291
"WIN_V384_IN2",3422.54282290467,586.479945487441,2559.03569162809,296.294555793134,448.788740336944,2.81961512253577,7.98890951385136,27.9611832984798,1182.35860805,813.928898705327,2.34967926877981,477.454827416058,8.22387744072934,0,46.7586174487182,8.92878122136328,48.4033929368641,0,0.469935853755962,1.87974341502385,14.3330435395569,8.22387744072934,4.22942268380366,22.7918889071642,0,4.9343264644376,0,0,0.234967926877981,2.58464719565779,0,0,0,0,0,0,0,0
"WIN_V384_IN3",3630.42186571598,143.790849673203,2951.87165775401,133.095662507427,159.2394533571,13.0718954248366,19.0136660724896,30.8972073677956,2002.37670825906,633.39275103981,5.941770647653,191.325014854427,4.7534165181224,19.0136660724896,11.883541295306,2.3767082590612,17.825311942959,0,0,10.6951871657754,8.3184789067142,1.1883541295306,0,7.1301247771836,0,0,2.3767082590612,0,0,0,0,0,0,0,0,0,0,0
