"ADH_10_actual","Otu00002","Otu00006","Otu00007","Otu00016","Otu00024","Otu00025","Otu00027","Otu00057","Otu00059","Otu00089","Otu00168","Otu00220","Otu00222","Otu00274","Otu00313","Otu00345","Otu00394","Otu00947","Otu01125","Otu01278","Otu01505","Otu01732","Otu01783","Otu01994","Otu02148","Otu02192","Otu02338","Otu02469","Otu03223","Otu03433","Otu03474","Otu03694","Otu03930","Otu05485","Otu06070"
0,2528.14030409477,1122.79172328915,1733.28889002846,2297.88979769749,25.7685700366657,423.835286274711,572.29301812774,178.328760801005,137.945180892798,51.7935437552883,0,591.13868875157,117.176482654291,77.8185174739109,65.1265352170457,0,3.46144970641778,4.2306607522884,11.0253583241455,5.89728468500808,14.8714135534986,24.2301479449245,7.69211045870619,0.384605522935309,0.769211045870619,0.384605522935309,1.28201840978436,0.897412886849055,0,0,0.641009204892182,0.641009204892182,0.128201840978437,0,0.128201840978437
1532.17172,3517.27321823662,806.519050190763,1268.79322659884,2124.0048082786,279.524746955628,500.078395846762,477.692026271319,197.905959826484,89.8939042873817,44.5114196616784,0.0871064964025017,441.107297782269,86.1483249420742,58.3613525896761,44.8598456472884,16.2889148272678,7.66537168342015,3.39715335969757,3.65847284890507,1.48081043884253,13.9370394244003,8.36222365464016,6.35877423738262,0.261319489207505,0.0871064964025017,0,0.783958467622515,0.52263897841501,0,0,0,0,0.261319489207505,0,0.174212992805003
3552.96112,3761.34335725405,703.2881497513,1162.52800243004,1945.17219121388,537.646656794623,466.264191062004,451.645973345484,176.272924023237,78.0271101492197,30.7552112996925,0,464.460644720355,71.5723127159509,48.6957512245131,46.3226639328701,15.0928351748491,5.79033299160876,2.46801078330865,4.27155712495729,1.51877586665148,12.9095948665376,4.74617458328587,6.07510346660592,0,0.0949234916657174,0,1.70862284998291,0.37969396666287,0.284770474997152,0.0949234916657174,0,0.189846983331435,0.0949234916657174,0,0.189846983331435
4474.30808,2976.01037389237,713.410931694917,1092.55199810635,2135.39576193564,1284.90125248284,386.448073934566,443.257484536931,149.536365226877,55.5744234153571,25.5230685314973,1.95539637942923,519.517943334671,75.5400496053187,54.2365206294318,28.5076209000998,14.8198462440952,4.4253707534451,1.74956518159457,2.16122757726389,1.54373398375992,14.2023526505912,3.19038356643716,10.1886442928155,0.205831197834656,0,0,4.4253707534451,0.102915598917328,0,0.205831197834656,0,0.205831197834656,0,0,0.102915598917328
0,2342.96655686631,1010.59600499781,2545.63746409853,869.099582974995,18.8229185259708,822.529086277119,472.033362000422,76.103006798968,19.3097181430217,67.1783471530336,0,890.843299203271,168.432667499635,248.430071235011,53.0611582585555,0,6.65292809969656,39.2685024421114,51.7630259464196,9.24919272396839,36.1854382007886,186.931052947572,6.49066156067957,2.27173154623785,6.32839502166258,1.13586577311893,4.38119655345871,2.27173154623785,1.4603988511529,0,0,34.5627728106187,3.40759731935677,0,2.27173154623785
1329.627,3391.50981830033,776.501262934898,1967.73405035444,738.368776990141,46.2804530269698,1359.24386865477,391.265379287868,25.747575979793,16.295934164426,50.0285178847878,0,669.925853499552,118.797360058665,169.640674651674,31.7770716206307,0,5.05173959097205,23.6291045384177,30.7993155707651,7.82204839892447,30.6363562291208,106.086531410413,9.12572313207855,3.2591868328852,3.58510551617371,0.814796708221299,2.60734946630816,5.70357695754909,1.30367473315408,0.651837366577039,0,13.5256253564736,1.14071539150982,0,1.14071539150982
2854.888,2976.63607308277,662.291271428327,1901.92961766566,1499.76926626673,109.72670871148,849.954707822728,611.358936232033,23.5861149566733,27.1753063631236,76.0566750414466,0,789.451195542566,95.1990292091815,175.015809533576,22.9024594506828,0.170913876497633,4.78558854193372,21.876976191697,20.8514929327112,3.41827752995266,26.4916508571331,70.9292587465176,8.54569382488164,1.19639713548343,2.56370814746449,0.341827752995266,2.39279427096686,2.22188039446923,0.683655505990531,0.170913876497633,0,11.2803158488438,0.341827752995266,0,0.512741629492899
4326.392,3179.02978448624,605.98111227702,1375.01008959561,2062.91871821777,381.184922108322,624.747760109775,611.429493905884,50.0443942206796,27.0401162321414,59.7304060053273,0,655.016546936799,76.6809266284607,144.886592945355,30.268786827024,14.1254338526112,2.0179191218016,9.88780369682783,8.07167648720639,5.44838162886431,15.5379772378723,35.7171684558883,11.3003470820889,0.605375736540479,1.61433529744128,0.807167648720639,2.82508677052224,1.61433529744128,0.807167648720639,1.0089595609008,0,3.83404633142304,0.605375736540479,0.20179191218016,0
0,4077.90637722901,489.448326132949,925.738261596174,2141.26975660924,377.797927000551,674.169289028748,488.02602805483,14.9341298202571,8.1782139491884,20.445534872971,0,483.225772041176,60.9810300993831,116.628442405817,26.6680889647448,3.73353245506427,11.3783846249578,11.9117464042527,3.73353245506427,3.20017067576938,14.5785553007271,16.1786406386118,21.1566839120309,2.31123437694455,1.24451081835476,1.06672355858979,0.355574519529931,0.711149039059861,1.06672355858979,1.60008533788469,0,0.355574519529931,0,0,0
1600.15,3198.48635012163,775.895726341712,1267.83193681112,1949.42487311169,200.468510676637,461.753311109109,812.835991230441,22.9750427966483,7.20785656365438,38.7422290296423,0,819.142865723639,84.692314622939,186.503288584557,40.5441931705559,0,8.10883863411118,38.1415743160044,6.00654713637865,6.30687449319758,17.2688230170886,21.3232423341442,24.7770069375619,1.3514731056852,1.05114574886626,0,4.50491035228399,0.600654713637865,1.65180046250413,0.150163678409466,0,1.65180046250413,0.150163678409466,0,0.300327356818933
3024.861,2476.98645464255,180.717785274722,287.351450319562,1424.5511722922,4519.300862902,465.35677352637,269.042331361147,6.10303965280486,1.35623103395664,2.37340430942411,0,256.158136538559,16.9528879244579,52.2148948073304,3.22104870564701,0.169528879244579,4.57727973960364,2.37340430942411,1.52575991320121,5.93351077356028,4.74680861884822,4.74680861884822,10.1717327546748,1.01717327546748,0.169528879244579,0.678115516978317,0.339057758489159,0,0,0.169528879244579,1.35623103395664,0.339057758489159,0,0,0
3985.61,2034.52142684779,386.946585473179,660.903632414939,2164.54456415279,3501.96596119178,159.122201876535,484.180045139037,58.3400757995145,19.4466919331715,16.1819188349018,0,307.598404519581,44.8551434370963,83.7485273034394,28.531277945748,0,6.95538616587886,5.11007963207427,2.98087978537666,2.98087978537666,11.9235191415066,4.54229300628824,11.0718392028276,0.851679938679044,0.425839969339522,0.56778662578603,0.141946656446507,0,0,0.56778662578603,0.283893312893015,0.56778662578603,0.141946656446507,0,0
0,2633.71997141443,950.030234731461,1596.39382112033,2803.91402341817,33.8628992358859,260.788301907537,579.847177175526,174.481886647243,132.702984992579,59.1501291847617,0,493.100984003079,97.190918586114,99.0599747127701,31.4441207190369,0,4.50772359958221,3.95800120938926,8.35578033093288,2.63866747292617,15.5021714034413,8.46572480897147,6.9265021164312,0.109944478038591,1.09944478038591,0.329833434115771,1.64916717057886,0.219888956077181,0,0.329833434115771,0,0.219888956077181,0,0,0
1087.43,3175.35125174962,805.738145438009,1271.94769759572,2651.44132811254,238.83347212133,243.32193499997,522.492514306975,216.981744949003,120.184499447801,57.2869604247503,0,442.763239489024,90.8913732924647,72.6422281674669,33.9587652002386,0,4.84281521116446,4.07505182402863,8.56351470266886,1.6536442184464,17.008911961163,7.67763387135829,7.26422281674669,0.590587220873715,0.649645942961086,0.354352332524229,2.00799655097063,0.0590587220873715,0,0,0,1.00399827548531,0,0,0.4134110546116
1533.552,4059.43846722437,570.919031807676,877.028311295186,2078.93841442668,672.759911299879,616.442374253499,359.845596085931,142.084452839929,81.4257723128908,41.4168553695252,0.821297415259706,325.468432847203,63.8265419858971,53.5016601940608,21.4710609989323,0,3.28518966103882,2.11190763923924,4.34114348065845,0.469312808719832,11.028851004916,4.10648707629853,6.21839471553777,0.351984606539874,0.234656404359916,0.351984606539874,1.05595381961962,0,0,0.58664101089979,0,0.234656404359916,0,0,0
510.076,3077.89797094028,784.484414004993,1558.3434679639,2337.70722652499,75.5296677974781,569.032836203034,544.197657300134,162.708826729821,110.606157588171,41.8613582538565,0,435.383729117327,94.4760929398963,95.5002240286757,45.3178006784868,0,3.71247519682519,6.14478653267618,14.3378352429111,1.79222940536389,18.0503104397363,9.34519618511169,8.19304871023491,0.12801638609742,0.896114702681943,1.15214747487678,1.79222940536389,0.384049158292261,0,0,0,0.896114702681943,0,0,0.12801638609742
0,2562.18876731638,984.506244872965,1885.70900393987,2554.33212787836,45.6378320296704,387.286108768241,547.769523171309,102.59846795531,115.769892895518,50.7215399013299,0,479.717160980231,97.6302988989151,112.072650807039,35.7014939168814,0,6.70125128536932,3.9283197190096,3.69724208847963,1.50200459844485,8.8964887754041,5.43032431745445,5.31478550218946,0.462155261059953,0.808771706854918,0,1.15538815264988,0.115538815264988,0,0,0,0.115538815264988,0,0,0.115538815264988
1500.02566,3964.7910715472,491.330631767754,783.89689762838,2595.23018667375,456.786022719724,632.299209459908,370.82309174251,57.9286520959277,40.6563475719126,22.5868597621737,0,406.430611838172,46.6352222148409,64.173254500764,10.0976549525012,1.46150269049359,3.85305254766492,6.51033016674417,1.32863880953963,2.65727761907925,11.5591576429947,7.17464957151398,14.6150269049359,0.797183285723776,0.398591642861888,1.19577492858566,3.05586926194114,0.398591642861888,0,0,0.930047166677739,0,0,0,0
2988.04838,2949.48862198986,779.173844430256,1132.25958005566,2900.0975774295,431.870474997289,269.7232896845,546.313139222513,117.815711170809,61.9195046439629,33.2486056064859,0,565.828625121972,66.1358133259448,70.472587970269,18.069894351351,2.77071713387382,9.15541313801785,6.50516196648637,2.28885328450446,2.65025117153148,9.39634506270253,10.7214706484683,9.63727698738721,0.361397887027021,0.481863849369361,0.24093192468468,2.77071713387382,0.361397887027021,0,0,0.12046596234234,0.12046596234234,0,0,0
4447.32241,2456.3863570751,702.629878610412,1096.3555628875,2612.83182799247,1416.12020731087,209.098032746319,519.102019493821,161.669484884728,29.1444989758183,24.8828033708638,0,498.618385779684,87.9833931345459,105.167649606137,26.3950179403638,0.412422155318184,11.9602425042273,2.06211077659092,1.51221456950001,3.57432534609092,12.7850868148637,6.04885827800003,11.4103462971364,0.412422155318184,0.137474051772728,0,2.4745329319091,0,0,0,0,0.137474051772728,0,0,0
0,2919.90868005405,1004.51940548851,1906.07091273354,954.200251595769,28.4210035875693,1003.43226327478,630.853096025719,87.4372951901722,19.4132538166457,60.7246579384678,0.776530152665828,722.483654040286,107.161161067884,318.222056562456,84.3311745795089,0,7.29938343505878,11.1820341983879,16.7730512975819,8.38652564879094,58.0844554194039,21.1216201525105,8.69713770985727,0,4.5038748854618,1.55306030533166,3.88265076332914,1.86367236639799,1.39775427479849,0.155306030533166,0,4.19326282439547,0.155306030533166,0.621224122132662,1.08714221373216
1477.748,4411.74425477176,735.145847095227,1127.14250947398,1262.55953829573,178.006466641171,886.38180996419,434.238431318013,128.985154538817,45.7184577408476,27.4658415325244,2.60751660118903,501.164690748531,78.5731669158294,91.6107499217745,36.8529012968049,0.347668880158537,7.64871536348781,2.43368216110976,4.34586100198171,3.82435768174391,17.5572784480061,4.34586100198171,7.99638424364635,0,0.347668880158537,0,0.347668880158537,0.173834440079268,0.347668880158537,0,0.173834440079268,0.869172200396343,0.173834440079268,0.521503320237806,0.347668880158537
2554.434,2821.38474125588,962.492329719779,1377.96584168542,1773.36878707302,586.137246880753,543.055839640008,570.541010431581,179.740233176519,65.964409899775,41.8030272039272,70.0552260175905,633.948660257721,101.247698915934,130.394763755369,57.5271016567805,12.1446103497648,13.1673143792187,3.06811208836163,4.21865412149724,3.06811208836163,21.6046226222131,11.2497443239926,11.2497443239926,0,0.639190018408673,0.511352014726938,0.639190018408673,0.894866025772141,0,0.255676007363469,0,0.767028022090407,0,0.127838003681735,0.383514011045203
4536.413,2756.75525717139,598.263330189203,755.701048660045,2031.29334738945,2164.73395106253,366.892304277867,511.845974588026,93.9077844975864,12.6227598069134,12.900183099373,57.7040448316041,396.576596571048,58.8137380014426,77.9559451811574,27.8810408921933,38.1457027131998,3.46779115574544,1.38711646229818,1.80325140098763,3.60650280197525,12.900183099373,6.24202408034178,5.40975420296288,0,1.38711646229818,0,0.277423292459635,0.138711646229817,0,0,0,0.693558231149087,0,0.138711646229817,0
