"ADH_10_actual","ITS00002","ITS00003","ITS00004","ITS00007","ITS00009","ITS00010","ITS00012","ITS00017","ITS00021","ITS00027","ITS00031","ITS00041","ITS00045","ITS00050","ITS00053","ITS00054","ITS00063","ITS00064","ITS00065","ITS00072","ITS00100","ITS00117","ITS00211","ITS00224","ITS00230","ITS00236","ITS00239","ITS00245","ITS00250","ITS00298","ITS00350","ITS00377","ITS00381","ITS00418","ITS00455","ITS00462","ITS00467","ITS00481","ITS00528","ITS00550","ITS00556","ITS00564","ITS00574","ITS00692","ITS00719","ITS00755","ITS00764","ITS01048","ITS01053","ITS01100","ITS01117","ITS01185","ITS01373","ITS01462","ITS01481","ITS01531","ITS01777","ITS01816","ITS02274","ITS02400","ITS02420","ITS02444","ITS02456","ITS02656","ITS02672","ITS02742"
0,333.810389509921,1575.44578965691,68.7218762490491,111.399063938421,390.412460191596,468.546525870627,898.412821207081,33.7807346665119,3306.51504016297,746.399515207777,5.28629817300378,551.837955620882,84.709704869841,44.9980015214224,130.610245103727,207.068167459611,2.44974793383102,35.1990097860983,49.5106950837427,5.93096868190668,3.48122074807566,3.35228664629508,52.7340476282572,268.827602212509,9.79899173532408,244.974793383102,21.789863200918,0,138.862027617685,112.430536752666,0,33.5228664629508,9.0253871246406,0.25786820356116,4.64162766410088,7.99391431039596,0,0.12893410178058,3.2233525445145,0.77360461068348,6.18883688546784,0,1.03147281424464,13.795948890522,0,0,0.25786820356116,0.12893410178058,4.5126935623203,1.2893410178058,0,0.25786820356116,0,0,0,0,0,0.38680230534174,0,2.70761613739218,0,0,0,0,0,1.54720922136696
1502.226,682.078517130063,1607.31021555764,105.696136623972,610.225971050713,1699.98958658753,218.681661980631,1084.55690929918,3.12402374258044,1521.39956263668,776.31990003124,4.68603561387067,22.9095074455899,40.0916380297824,47.3810267624701,212.43361449547,136.936374049776,0.520670623763407,139.539727168593,19.7854837030095,183.796730188483,0,5.72737686139748,15.6201187129022,43.7363323961262,37.4882849109653,441.528688951369,14.5787774653754,0,7.81005935645111,238.987816307404,0,7.2893887326877,2.60335311881704,0,3.64469436634385,2.08268249505363,0,0.520670623763407,0,0,2.08268249505363,0,0.520670623763407,25.512860564407,0,0.520670623763407,5.20670623763407,0,14.5787774653754,2.60335311881704,0,0,0,2.08268249505363,0,0,0,0.520670623763407,2.60335311881704,2.08268249505363,0,0,2.60335311881704,0,0,0
3019.923,5372.79546864211,2013.24766819975,123.699516670763,56.2908869618135,256.995400765369,1093.63479970509,331.659820477712,7.13876113237136,285.199358681787,84.7289026202764,0.234057742044962,48.3329237322847,28.3209867874405,2.57463516249459,55.939800348746,58.7484932532856,0.351086613067444,7.02173226134887,65.1850811595221,0.93623096817985,2.80869290453955,2.69166403351707,1.8724619363597,12.0539737153156,6.43658790623647,48.9180680873972,3.15977951760699,0,10.4155695210008,12.405060328383,0,0.351086613067444,0.117028871022481,0,0.585144355112406,0.234057742044962,0,0,0.468115484089925,0,0.468115484089925,0,0,2.34057742044963,0,0.468115484089925,0,0,0,0.468115484089925,0,0,0,0,0,0.468115484089925,0,0.234057742044962,0,0,0,0,0,0,0,0
4574.528,3915.16969956747,2137.3183182013,257.958929197678,22.9902973152009,110.859992986011,1926.1193157464,346.997623037057,12.469313798075,125.667303121225,184.312044577797,4.48115964618322,524.295678603437,40.7201028718388,1.7534972528543,8.18298717998675,18.7039706971126,3.89666056189845,3.70182753380353,33.3164478042318,2.33799633713907,146.709270155477,2.33799633713907,4.67599267427814,24.1592954837704,4.87082570237307,95.2733507384172,21.6264661185364,0,10.3261504890309,5.84499084284768,0,0.974165140474613,0,0.389666056189845,0,0.194833028094923,0,0.194833028094923,0,0,0.194833028094923,0,0,0.779332112379691,0,0,0,0,0.194833028094923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31.1731588353063,2245.13927146178,88.1447939481074,195.504078040391,339.679937653682,695.618290044744,991.628931916209,10.4806309877323,1985.54210391949,884.404014887871,7.79328970882657,11.286833371404,116.899345632399,40.9819545033122,685.406393184903,479.959152412561,77.5297958964299,35.0698036897196,8.19639090066243,25.5297421496043,0.268734127890571,6.04651787753786,104.537575749432,142.294720718058,1.34367063945286,525.778321217903,38.0258790965159,0,61.2713811590503,95.8037165929887,0,15.4522123537079,0,0.806202383671714,5.77778374964729,4.03101191835857,0.134367063945286,0,4.16537898230386,1.47803770339814,2.41860715101514,0,4.83721430203029,3.09044247074157,0,0,3.89664485441329,0,9.80879566800586,2.68734127890571,0,0,0,0.268734127890571,0.268734127890571,3.09044247074157,0,0.268734127890571,3.35917659863214,0.134367063945286,0,0,0,0,1.34367063945286,0
1364.604,2531.708178767,2528.17523405759,278.042748630984,284.578696343402,898.604486839781,1864.86486486487,322.381204734146,18.7246069599011,119.766825649179,43.8085143967497,4.94612259318142,0.35329447094153,5.65271153506448,3.70959194488606,30.5599717364423,611.906023670729,2.11976682564918,5.65271153506448,279.632573750221,3.5329447094153,0,6.35930047694754,1.05988341282459,9.71559795089207,4.41618088676912,10.2455396573044,91.679915209327,0,10.0688924218336,11.305423070129,0.176647235470765,0,0,7.59583112524289,0.176647235470765,0.529941706412295,0,0.176647235470765,0.35329447094153,0,4.59282812223989,0,0.176647235470765,0.706588941883059,0,0.883236177353824,0.35329447094153,0,0,0,0,0,0,0,0,0.176647235470765,0,0,0,0,0,0,0,0,0.529941706412295,0
3009.054,3753.95146235221,3148.97324206596,250.777846919726,193.279402613566,303.92034847542,1053.51586807716,319.352831362788,170.130678282514,109.14747977598,58.6185438705663,3.60920970752956,1.74237710018668,13.9390168014935,3.48475420037337,73.5532047293093,244.306160547604,0.497822028624767,8.58742999377723,175.357809583074,10.2053515868077,2.86247666459241,5.10267579340386,0.248911014312383,10.9520846297449,0.622277535780958,12.6944617299316,38.8301182327318,0,11.698817672682,14.312383322962,0,0,0,0.497822028624767,0.74673304293715,0.124455507156192,0,0.373366521468575,0.373366521468575,0.124455507156192,0.373366521468575,0,0.124455507156192,0,0,0.124455507156192,1.24455507156192,0,0.248911014312383,0,0.124455507156192,0,0,0,0,0.373366521468575,0,0,0.124455507156192,0,0,0,0.124455507156192,0,0.497822028624767,0
3407.734,5687.87663948954,2213.39950372208,122.474299893655,182.559376107763,615.384615384615,279.33356965615,252.392768521801,185.218007798653,152.959943282524,31.5490960652251,3.89932647997164,1.77242112725984,3.54484225451967,2.83587380361574,13.8248847926267,134.881247784474,7.6214108472173,15.0655795817086,7.44416873449132,3.01311591634172,0,1.41793690180787,0.708968450903935,13.2931584544488,0.354484225451967,2.65863169088975,43.601559730592,0,5.31726338177951,11.5207373271889,0.708968450903935,0.354484225451967,0,0.531726338177951,0.531726338177951,0,0,0,0.354484225451967,0.177242112725984,0,0,0,0,0,0,0.177242112725984,0,0.531726338177951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708968450903935,0
0,17.6502759409337,1491.07542385522,45.2443693133794,209.565952369115,270.471834137125,436.284989807587,4633.321732213,2.73454979366579,216.278029135385,206.334211703873,4.72331327996818,80.7935166310346,179.983095510366,135.48451250435,57.6741411027693,289.11649182121,207.328593447024,18.6446576840849,0,64.1376224332521,0.248595435787799,0.497190871575598,111.867946104509,295.331377715905,0,301.794859046388,0,0,18.8932531198727,406.950728384627,0,171.033659822006,0,0,3.97752697260478,3.72893153681698,95.4606473425148,0,0.994381743151196,1.74016805051459,8.70084025257296,0,2.48595435787799,1.98876348630239,0,0.994381743151196,0,0,0.248595435787799,0,0,0,0,0,0,0,0,2.48595435787799,0.994381743151196,0,0,0,0,0,0,0
1530.639,652.066388217191,2176.30248406243,450.098922840185,554.380083534843,645.74631787206,342.245548472192,3268.98768960211,0.1373928335898,48.6370630907892,220.515497911629,9.3427126841064,121.455264893383,453.25895801275,15.800175862827,380.990327544515,171.191470652891,1.6487140030776,43.965706748736,26.6542097164212,20.4715322048802,0,3.7096065069246,8.6557485161574,17.3114970323148,30.226423389756,211.447570894702,0.9617498351286,0.1373928335898,4.808749175643,12.7775335238514,0,0.9617498351286,2.747856671796,0,2.747856671796,2.1982853374368,79.000879314135,0,0,0,2.4730710046164,0,1.2365355023082,0,0,5.0835348428226,0,0,0,0,0,0,0,8.3809628489778,0,0,0,0,0,0,0,0,0,0,1.2365355023082,0
2949.689,2997.78783512268,1704.17875915816,1061.43323929941,683.741602906257,531.52842327441,148.965965133034,803.685588456152,0.811803624703184,39.3724757981044,1444.80750106549,3.04426359263694,46.8816593266089,83.0069206259006,4.87082174821911,117.711525581962,52.9701865118828,0.811803624703184,15.8301706817121,0.811803624703184,21.1068942422828,0,2.84131268646115,0.202950906175796,1.42065634323057,8.92983987173503,149.16891603921,1.62360724940637,0,4.46491993586751,1.42065634323057,0,0.608852718527388,0,0,14.0036125261299,0,40.5901812351592,0,0.405901812351592,1.42065634323057,1.42065634323057,0.202950906175796,0.202950906175796,7.10328171615286,0,0.202950906175796,0,0,0,0.202950906175796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391.578,8181.93167159086,611.79310057842,408.05626066331,93.9619657941825,60.9213099746161,246.847821563813,200.241354916566,0,2.99612999875161,77.40002496775,0,1.16516166618118,15.3967791602513,0.41612916649328,14.3148433273688,4.49419499812742,0.166451666597312,17.2277474928218,0,0.41612916649328,0,0.332903333194624,0,0,0.998709999583871,48.3542091465191,0.0832258332986559,0,0.332903333194624,0.582580833090591,0,0.665806666389247,0,0,0.41612916649328,0.166451666597312,1.33161333277849,0,0,8.4890349964629,0,0,0,0,0,0.332903333194624,0,0,0.0832258332986559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41.2027272281356,1244.42046402119,65.237651444548,125.324961985579,877.519988227792,314.661303772011,324.961985579046,88.0463040172659,5779.78613822534,140.408103203022,6.98974836905871,1.47152597243341,251.630941286114,15.4510227105508,28.5721292980821,210.550841222348,11.7722077794673,60.2099377054005,0.122627164369451,1.34889880806396,0,6.49923971158091,0.245254328738902,11.404326286359,0.490508657477804,78.6040123608182,0,0,60.8230735272478,193.750919703733,0,0.367881493108353,1.59415313680286,0,6.37661254721146,2.69779761612793,0.613135821847256,0.735762986216707,7.72551135527542,14.7152597243341,3.18830627360573,0,0,0,0,0.245254328738902,0,0,1.10364447932506,0.245254328738902,0,0.245254328738902,0,0,0,5.15034090351695,0,9.81017314955609,0,0,1.34889880806396,0,0,0,0,0
1588.226,572.411894273128,2724.39427312775,283.86563876652,168.777533039648,756.332599118943,185.297356828194,259.636563876652,24.7797356828194,3463.93171806167,206.497797356828,9.91189427312775,3.85462555066079,198.237885462555,30.5616740088106,15.6938325991189,606.277533039648,27.5330396475771,264.867841409692,0,7.43392070484582,0,3.02863436123348,0,1.37665198237885,0.275330396475771,60.2973568281938,0.825991189427313,0,18.9977973568282,52.0374449339207,0,0.275330396475771,0.550660792951542,0,0.825991189427313,1.10132158590308,1.10132158590308,3.30396475770925,24.2290748898678,4.12995594713656,1.65198237885463,0,0,2.47797356828194,0,1.37665198237885,0.550660792951542,1.10132158590308,0,1.10132158590308,0,1.65198237885463,0,0,0,2.47797356828194,0.275330396475771,0,0,0,0.275330396475771,0,1.10132158590308,0,0,0.275330396475771
3011.635,3201.52040544145,3816.79558993509,48.235084911532,231.172757179692,778.429803503156,300.080021339024,102.249488752556,227.83853472037,675.068907264159,62.2388192406864,5.33475593491598,0.222281497288166,89.8017249044189,13.5591713345781,5.55703743220414,138.259091313239,42.900328976616,190.495243175958,0.222281497288166,2.44509647016982,0,6.89072641593314,0,0.222281497288166,0.889125989152663,23.7841202098337,0,0,7.33528941050947,18.6716457722059,0.666844491864497,0,0,0,0.889125989152663,0.444562994576332,0.444562994576332,0.222281497288166,1.55597048101716,0.222281497288166,0.222281497288166,0,0,0.222281497288166,0,1.11140748644083,0,0.222281497288166,0,0.666844491864497,0,0.222281497288166,0,0.222281497288166,0,0.889125989152663,0.444562994576332,0.222281497288166,0,0,0,0,0.666844491864497,0,0,0
3976.49,3076.68068881852,3886.18424162216,66.9597138850814,192.843975989034,1192.51311622631,82.0847316097115,99.5730333538151,356.225677868633,464.779190496447,40.1758283310488,6.144538450631,0.945313607789384,118.479305509603,3.15104535929795,6.3020907185959,122.733216744655,8.50782247010446,216.634368451734,0.315104535929795,1.57552267964897,0,2.83594082336815,0,1.10286587575428,0.157552267964897,20.4817948354367,0.157552267964897,0,7.08985205842038,16.3854358683493,0,0,0,0,1.26041814371918,0.315104535929795,0.157552267964897,0.472656803894692,2.36328401947346,0.157552267964897,0.315104535929795,0,0,0.315104535929795,0,0.945313607789384,0,0.787761339824487,0,0.472656803894692,0,0.472656803894692,0,0,0,0.157552267964897,0.157552267964897,0,0,0,0,0,0.472656803894692,0,0,0
0,53.8133906055816,715.62156879306,65.0345684672836,121.623089081673,231.180395516355,282.218656113129,1398.78618226571,0,4385.67067652843,976.725105273954,6.63618045584527,53.9340484320515,259.052353430905,213.202379372338,15.444201788149,257.483801686796,50.5556292908939,17.4953848381375,0,243.608151642756,0,0,53.2101014732321,76.3764041554555,0,360.646243318573,0,0,9.16999481171346,59.3636506231977,0,9.65262611759312,0,0,7.96341654701432,1.32723609116905,0,0,5.91223349702578,2.53381435586819,8.08407437348423,39.5757670821318,9.16999481171346,0,0,0.361973479409742,0,0,0.241315652939828,2.17184087645845,0,0,0,0,0,0.60328913234957,0,0,0,1.56855174410888,0,0,0,0,0,0
1445.393,1736.50538676711,2072.17437062065,311.850887639516,176.97399396239,892.901653419005,463.345057745035,1999.88921815714,0.27695460713989,468.884149887833,157.864126069737,21.8794139640513,33.7884620710665,572.742127565292,62.3147866064752,30.4650067853879,306.034840889578,54.0061483922785,65.0843326778741,0,212.978092890575,3.60040989281857,6.36995596421747,7.47777439277702,14.4016395712743,0,192.760406569363,0,0,17.1711856426732,34.3423712853463,0,0.55390921427978,0,0.55390921427978,12.462957321295,1.10781842855956,0.27695460713989,3.87736449995846,6.09300135707758,11.3551388927355,7.47777439277702,19.9407317140721,0.27695460713989,7.20081978563713,0,3.87736449995846,0,0,0,3.04650067853879,2.21563685711912,0,0,0,1.66172764283934,0.830863821419669,0,0,0,0,0,0,0,0,0,0
2999.732,6662.70034434889,943.443849496097,659.851803775218,55.8890872050048,227.522671137794,341.824868840932,402.040853119873,3.24517280545189,121.513692826365,20.0118989669533,10.636955306759,22.1753475039213,136.838119963221,33.8940270791642,7.57206987938774,109.795013251122,17.3075882957434,102.042655993654,0,25.0599455532118,0,2.88459804929057,0,1.62258640272594,0,54.6270755584401,0,0,4.50718445201652,12.6201164656462,0,0.180287378080661,0,0,4.50718445201652,0.540862134241982,0,0,2.52402329312925,1.80287378080661,1.62258640272594,0,0,1.08172426848396,0,1.44229902464528,0,0,2.70431067120991,0.721149512322642,2.88459804929057,0,0,0,0,0.180287378080661,0,0,0,0.180287378080661,0,0,0,0,0,0
4527.275,8768.06674573637,633.021144329475,38.6896241462517,24.7024661568034,152.468201709541,40.6527340395076,125.884421905035,0.736166209970962,47.1146374381416,3.68083104985481,4.33520101427345,2.37209112101755,34.6816081141876,14.3143429716576,1.22694368328494,36.4811255163388,11.0424931495644,9.40656823851785,0.0817962455523292,22.1667825446812,0.0817962455523292,0.736166209970962,0.0817962455523292,0.245388736656987,0,13.3327880250297,0,0,0.654369964418633,3.35364606764549,0,0.0817962455523292,0,0,0.654369964418633,0.0817962455523292,0.0817962455523292,0.654369964418633,2.61747985767453,0.0817962455523292,0.163592491104658,0,0.0817962455523292,1.06335119218028,0,0.572573718866304,0,0.245388736656987,1.9631098932559,0.572573718866304,0.817962455523291,0,0.490777473313975,0.0817962455523292,0,0,0,0,0,0,0,0,0.0817962455523292,0,0,0
0,91.9399793822305,3146.50070634951,632.507349853003,275.285403382841,1140.46809972891,307.052040777366,1193.99793822305,12.447023786797,397.693864304532,631.972815089153,41.6937115803139,227.711809400176,203.734107136039,146.920697949677,55.7443396586614,437.707609484174,478.637699973273,181.818181818182,0.610896872971632,100.645259822076,0,12.5997480050399,0.458172654728724,17.1051124432057,0,85.3728379977855,0,27.6430835019663,12.0652132411897,70.2531403917376,0,0.534534763850178,0,0,41.2355389255851,0,0.458172654728724,0.610896872971632,8.17074567599557,2.06177694627926,1.52724218242908,0.534534763850178,0,0,0,1.83269061891489,0,0,0,5.11626131113741,2.36722538276507,0,0.610896872971632,0.152724218242908,0,0.610896872971632,1.06906952770036,0,0,0,0,0,1.14543163682181,0,0,0.992707418578901
1532.17172,600.873823698867,2562.89610140196,1438.68830420588,254.70520453236,945.362012675245,586.950259266372,1365.22949875168,21.6055310159401,314.720568465527,117.630113309007,39.3700787401575,44.1713078548108,205.012483195698,68.4175148838103,32.6483579796428,338.726714038794,511.330900710582,159.160745150759,1.440368734396,95.304397925869,0,43.2110620318802,0,8.1620894949107,0,79.2202803917803,0.480122911465335,2.16055310159401,38.6498943729595,87.382369886691,0,0.96024582293067,0,0,3.12079892452468,0.480122911465335,0,1.92049164586134,5.04129057038602,1.440368734396,0,3.36086038025735,0,0,0,0.480122911465335,0,0,0.96024582293067,8.8822738621087,4.32110620318802,0,1.440368734396,0,0,1.92049164586134,0.720184367198003,0,0,0,0,0,0,0,0,1.20030727866334
3552.96112,2435.03387414827,1498.85784572132,2488.33440715359,108.553466487046,321.365118413089,1674.96436869131,302.03635369687,80.243659579453,92.7390226283215,290.712430933833,50.3719322907515,13.6668033347,43.5385306234015,29.2860071457857,7.02864171498858,122.025029774107,128.46795134618,103.281985200804,16.40016400164,25.3812061930143,8.20008200082001,43.3432905757629,0,2.14764052402429,1.17144028583143,19.3287647162186,0.976200238192858,20.1097249067729,19.3287647162186,37.4860891466057,0,0,0,0,2.92860071457857,0,0.390480095277143,0.390480095277143,1.75716042874714,0,0,0,0.195240047638572,0.976200238192858,0,0,0,0,0,6.24768152443429,2.14764052402429,0,0.585720142915715,0,0,0,0,0,0,0,0,0,0,0,0,0
4474.30808,5014.84728506787,1011.61858974359,1454.20908748115,83.6632730015083,58.2107843137255,349.853883861237,53.3795248868778,51.9654977375566,18.2645173453997,96.2716817496229,1689.76244343891,0.589177978883861,6.83446455505279,4.12424585218703,2.59238310708899,16.3791478129713,24.2741327300151,21.210407239819,3.29939668174962,3.65290346907994,0,19.7963800904977,0,0.117835595776772,0,4.83125942684766,0.471342383107089,0,1.17835595776772,4.47775263951734,0,0,0,0,0.471342383107089,0,0.117835595776772,0.117835595776772,0.353506787330317,0,0,0,0,0.353506787330317,0,0.235671191553544,0.707013574660634,0,0,0.353506787330317,1.17835595776772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235671191553544
0,28.2203186294132,1652.18957649508,48.0345849011288,251.781282523417,829.997598270755,203.346409414779,3340.60523576975,20.0144103754703,644.864302297654,458.329997598271,7.20518773516932,131.294532063085,390.481146425426,102.073492914899,65.2469778240333,336.842526619166,169.722199983989,23.0165719317909,0.200144103754703,42.2304058922424,0.200144103754703,0.200144103754703,26.6191657993756,218.557361300136,0,731.326555119686,34.2246417420543,0,23.4168601393003,103.074213433672,0,34.6249299495637,7.40533183892403,0,46.0331438635818,0,0,0,1.60115283003763,8.60619646145225,0,0,0,6.80489952765991,0,5.8041790088864,1.40100872628292,0,0,1.60115283003763,0,0,0,0,1.00072051877352,1.80129693379233,0,0,0,0,0,0,0,0,0,0
1329.627,22.8306158558627,1598.90413043892,20.9280645345408,195.772530964023,347.786381537642,3458.07728163467,2171.19156789254,7.41995015315538,246.951161507582,552.500903711878,8.56148094594852,212.705237723788,83.9025132702955,77.6240939099332,182.454671714769,154.296912159206,14.4593900420464,25.3039325735812,17.5034721561614,18.074237552558,0,0,3.80510264264379,56.315519111128,1.52204105705751,399.155267213333,7.41995015315538,0,21.8793401952018,25.4941877057134,0,8.9419912102129,22.2598504594661,4.18561290690816,7.22969502102319,0,0,0,2.85382698198284,3.6148475105116,0,0.570765396396568,0,0,1.33178592492532,4.37586803904035,1.33178592492532,0,1.14153079279314,0,0.190255132132189,0,0,0,4.37586803904035,1.33178592492532,0.761020528528757,0,1.33178592492532,0,0,0,1.33178592492532,0,0,0
2854.888,85.4765316640269,4058.87824622269,101.063428614526,341.906126656108,1071.22206300123,2051.18535837293,991.024964175277,32.4308017195867,120.169947457073,240.591296477864,15.3354953867813,57.3195565276416,37.2074314302235,25.6429594992081,46.0064861603439,213.43992759635,6.03363752922543,26.648565754079,27.4027704452322,107.599869271187,18.6037157151118,4.27382658320135,1.00560625487091,24.6373532443372,0.754204691153179,164.416622671393,38.4644392488121,0,3.51962189204817,29.9167860824094,0,1.25700781858863,38.7158408125298,0,0.502803127435453,0,0,2.26261407345954,0.754204691153179,1.25700781858863,1.25700781858863,0,0.502803127435453,0.502803127435453,0,3.01681876461272,2.01121250974181,0,0,0.502803127435453,0.251401563717726,0,0,0,0.754204691153179,0,0.251401563717726,0,0.251401563717726,3.26822032833044,0,0,0,0,0,0
4326.392,448.252752513164,2367.065581618,169.459071325993,304.451890856869,871.421732886549,2090.18669219722,993.968405935854,139.779798946865,77.7405457156534,678.793681187171,66.6347534705601,59.7415031115366,23.9348970799426,28.5303973192915,22.0201053135471,126.567735758736,4.97845859262805,142.269028243179,533.078027764481,18.764959310675,689.325035902346,0.765916706558162,0.382958353279081,4.40402106270943,4.59550023934897,37.7213977979895,33.1258975586405,0,2.29775011967449,40.2106270943035,0,0.765916706558162,1.72331258975586,0,0.382958353279081,0.382958353279081,0,0.957395883197702,2.10627094303495,2.10627094303495,0,0,0,0.382958353279081,3.06366682623265,1.53183341311632,0.957395883197702,0,0,1.14887505983724,1.14887505983724,0,0,0,0,0.382958353279081,0.957395883197702,0,0.191479176639541,0,0,0,0,0,0,1.34035423647678
0,123.661982312739,2525.45799585726,25.6750555052528,529.129404760428,4748.14879128785,193.865274177344,666.063034121777,3.59698845242673,325.093335648636,530.493779690659,1.73647718393014,1.36437493023083,10.5428971881473,7.56607915855277,14.3879538097069,59.2882924227578,0.124034084566439,12.155340287511,3.96909070612604,0.124034084566439,0,77.6453369385907,0.248068169132878,4.34119295982536,0,44.4042022747851,5.82960197462263,0,76.1569279237935,2.48068169132878,0,0,0,0,0,0.124034084566439,0,0,0,2.2326135221959,0.124034084566439,0.372102253699317,0.124034084566439,0.248068169132878,0,0,0,0,0,0,0,0,0,0,0,0.248068169132878,0.124034084566439,0.620170422832194,0,0,0,2.2326135221959,0,0,0,0
1600.15,119.840213049268,4435.64136706613,306.70217487794,809.143364403018,2196.62671992898,139.147802929427,574.345317354638,8.43320017754106,546.382600976476,345.539280958722,211.051930758988,0.443852640923214,13.7594318686196,4.21660008877053,23.3022636484687,72.3479804704838,0.221926320461607,56.5912117177097,0.887705281846427,3.10696848646249,0,7.54549489569463,1.77541056369285,5.10430537061696,0.443852640923214,35.0643586329339,2.44118952507767,0,49.2676431424767,9.9866844207723,0,0.887705281846427,0,0,2.88504216600089,0.221926320461607,0,0,0.66577896138482,2.88504216600089,0.443852640923214,0,0,6.87971593430981,0,0.443852640923214,0.221926320461607,0,0,0.221926320461607,0,0,0,0,0,0,3.99467376830892,0.66577896138482,0,0,0,0,0.221926320461607,0,0,0
3024.861,3770.09108728237,2136.63092355586,690.072639225182,269.111034244206,1064.33759944656,960.106076328837,103.885622045428,22.9447711287905,85.6681655713133,632.422460509628,4.61201429724432,0.807102502017756,1.84480571889773,0.691802144586648,9.10872823705754,69.8720166032515,0.230600714862216,122.448979591837,0.345901072293324,0.345901072293324,0.115300357431108,0.691802144586648,0,0.57650178715554,4.84261501210654,7.72512394788424,0,0,4.38141358238211,33.4371036550213,0,0,0,0,0,0,0.115300357431108,0,0,0.230600714862216,0,0,0.115300357431108,0,0,0.115300357431108,0.230600714862216,0.115300357431108,0,0.230600714862216,0.230600714862216,0.230600714862216,0,0,0,0.691802144586648,0,0,0,0,0,0,0.345901072293324,0,0,0
3985.61,989.126833529111,4067.94976054938,268.365410680401,851.480377097075,2800.81925243216,153.609831029186,66.5642601126472,29.818378964489,362.037288033493,75.2989367790127,21.3848980452396,0.301195747116051,15.6621788500346,1.2047829884642,1.8071744826963,53.612842986657,0.301195747116051,162.645703442667,0.301195747116051,0.602391494232101,4.81913195385681,7.83108942501732,0,0.903587241348152,0.301195747116051,6.92750218366917,1.2047829884642,0,5.12032770097286,47.8901237914521,0,0,0,0,0,0,0,0,0.301195747116051,0,0,0,0,0,0,0,0,0.301195747116051,0,0,0,0.301195747116051,0,0,0,0,0,0,0,0,0,0,1.2047829884642,0,0,0
0,34.5262494087971,3438.27841715277,185.874192022702,291.029481317988,1183.03641809869,519.78559041463,1102.47516947817,3.94135267223711,932.208734037522,91.5970361027905,39.2558726154816,13.7159072993851,51.2375847390825,88.2862998581113,46.6656156392874,530.033107362447,220.873403752168,445.372851962794,6.30616427557938,72.0479268484944,0,7.0944348100268,5.51789374113196,54.2330127699827,12.9276367649377,285.353933469967,0,11.6664039098219,69.2101529244837,124.389090335803,0,6.93678070313732,0,0,5.67554784802144,4.25666088601608,1.89184928267381,0,35.156865836355,18.9184928267381,0.315308213778969,13.2429449787167,0.157654106889485,2.52246571023175,0,2.68011981712124,0.945924641336907,0,1.57654106889484,9.93220873403752,11.0357874822639,2.0495033895633,0.630616427557938,0,1.57654106889484,0.315308213778969,3.15308213778969,0,0,0,0.630616427557938,0,2.99542803090021,0,0,0.630616427557938
1087.43,6917.41092712075,667.728760766615,632.409496869339,59.3554333661761,188.23697676636,725.614213520643,130.669357658202,1.39052220068016,48.0326097320662,360.5425420335,23.2018561484919,0.79458411467438,3.93319136763818,6.63477735753107,1.50970981788132,52.3233639513079,26.8966722817277,69.7644852684105,0.556208880272066,8.89934208435305,2.58239837269173,0.278104440136033,0.278104440136033,2.78104440136033,0,11.2036360169087,0,0.437021263070909,9.53500937609255,31.7039061755077,0,0,0,0,0.437021263070909,0.834313320408098,0.119187617201157,0.0794584114674379,4.88669230524743,0.754854908940661,0.0794584114674379,0.437021263070909,0.476750468804628,0,0,0.317833645869752,0,0,0,3.41671169309983,1.19187617201157,0.476750468804628,0.39729205733719,0,0,0.278104440136033,0.119187617201157,0,0,0,0.158916822934876,0,0.357562851603471,0,0,0.476750468804628
1533.552,7719.61022264409,540.44961370709,720.919893784469,55.1503718745119,78.3399617912456,368.029605776971,48.0613262522979,29.677868960794,26.0732694918716,189.001165487162,37.0072212142694,0.120153315630745,1.20153315630745,0.961226525045959,1.56199310319968,35.6855347423312,8.17042546289065,118.471169211914,0.120153315630745,1.92245305009192,0,0,0,0.720919893784469,0,3.96505941581458,0,0,3.12398620639937,6.84873899095246,0,0,0,0,0,0.24030663126149,0,0,1.20153315630745,0.360459946892234,0.24030663126149,0,0.841073209415214,0.24030663126149,0,0,0,0,0,0.24030663126149,0.720919893784469,0,0,0,0,0.24030663126149,0,0,0,0,0.120153315630745,0,0,0,0,0.360459946892234
510.076,3326.52753171848,1583.26249473676,2042.93216178211,149.118556004862,602.591500957314,523.464126540243,515.757946501633,1.1916773255583,143.080724222033,24.7074432165754,33.5258554257069,12.9495602710669,20.4968499996028,23.5157658910171,10.3278701548386,348.128669373098,90.4085864323564,164.530916082083,16.2862567826301,25.3430044568732,0,3.25725135652602,3.25725135652602,29.5535976738459,0.31778062014888,72.7717620140936,0,6.99117364327537,45.2837383712154,95.6519666648129,0,1.90668372089328,0.635561240297761,0,5.79949631771706,24.7868883716127,2.30390949607938,0.3972257751861,18.7490565887839,5.08448992238208,0.7944515503722,2.46279980615382,1.50945794570718,0.31778062014888,0,1.11223217052108,0,0.0794451550372201,0,2.62169011622826,4.05170290689822,0.31778062014888,1.11223217052108,6.51450271305204,0,0.953341860446641,0,0,0,0,1.5889031007444,0.15889031007444,0,0,0,0.71500639533498
