"","g__Neisseria","g__Blautia","g__Turicibacter","g__feature_4","g__feature_5","g__Aggregatibacter","g__Serratia","g__Sutterella","g__Fusobacterium","g__Gardnerella","g__feature_11","g__Actinobacillus","g__Salmonella","g__Thiothrix","g__Gyrocarpus","g__feature_16","g__Paludibacter","g__Cloacibacillus","g__Cytophaga","g__Parabacteroides","g__Clostridium","g__02d06","g__Methylophaga","g__5-7N15","g__Alcanivorax","g__Rhodoferax","g__Corynebacterium","g__feature_28","g__feature_29","g__Clostridium.1","g__feature_31","g__Clostridium.2","g__Bulleidia","g__Vagococcus","g__Sarcina","g__Pediococcus","g__feature_37","g__Oxalobacter","g__Clostridium.3","g__feature_40","g__cc_115","g__Methyloversatilis","g__feature_43","g__Mogibacterium","g__feature_45","g__feature_46","g__Parvimonas","g__Veillonella","g__Klebsiella","g__Bacteroides","g__Varibaculum","g__Eggerthella","g__feature_53","g__feature_54","g__Faecalibacterium","g__Leptothrix","g__Ruminococcus","g__[Prevotella]","g__Lactococcus","g__Candidatus Portiera","g__feature_61","g__Peptococcus","g__Catenibacterium","g__Succiniclasticum","g__Anaerostipes","g__Dialister","g__feature_67","g__Enterococcus","g__feature_69","g__feature_70","g__feature_71","g__Alloscardovia","g__Roseburia","g__Limnohabitans","g__feature_75","g__[Eubacterium]","g__Actinomyces","g__Finegoldia","g__Leuconostoc","g__CF231","g__feature_81","g__Allobaculum","g__feature_83","g__feature_84","g__Leptotrichia","g__Uliginosibacterium","g__feature_87","g__Coprobacillus","g__Erwinia","g__Ralstonia","g__Adlercreutzia","g__feature_92","g__Limnobacter","g__Cardiobacterium","g__Phascolarctobacterium","g__Listeria","g__Facklamia","g__feature_98","g__Lautropia","g__feature_100","g__Anaerofustis","g__Paraprevotella","g__Enterobacter","g__feature_104","g__feature_105","g__Akkermansia","g__Oscillospira","g__feature_108","g__Pseudomonas","g__feature_110","g__Morganella","g__feature_112","g__Desulfovibrio","g__feature_114","g__rc4-4","g__Coprococcus","g__Melissococcus","g__feature_118","g__feature_119","g__Methanobrevibacter","g__Lachnospira","g__feature_122","g__Selenomonas","g__Megamonas","g__feature_125","g__Alistipes","g__feature_127","g__Acidaminococcus","g__Dorea","g__Acinetobacter","g__Lachnobacterium","g__Proteus","g__Odoribacter","g__feature_134","g__Pseudoramibacter_Eubacterium","g__feature_136","g__Butyrivibrio","g__Prevotella","g__Pasteurella","g__Christensenella","g__feature_141","g__Epulopiscium","g__Burkholderia","g__WAL_1855D","g__feature_145","g__feature_146","g__Dysgonomonas","g__Methylibium","g__Moryella","g__Citrobacter","g__Anaerococcus","g__Robinsoniella","g__Gemella","g__Granulicatella","g__feature_155","g__Campylobacter","g__Butyricimonas","g__feature_158","g__feature_159","g__Comamonas","g__feature_161","g__Dehalobacterium","g__Porphyromonas","g__Zoogloea","g__Plesiomonas","g__feature_166","g__Aerococcus","g__feature_168","g__Staphylococcus","g__Alkalimonas","g__Sneathia","g__SMB53","g__Ruminococcus.1","g__Streptococcus","g__Oribacterium","g__feature_176","g__Variovorax","g__Mobiluncus","g__Ramlibacter","g__Haemophilus","g__feature_181","g__Slackia","g__feature_183","g__feature_184","g__feature_185","g__Rothia","g__[Ruminococcus]","g__feature_188","g__Anaerotruncus","g__Peptostreptococcus","g__Gallionella","g__feature_192","g__Victivallis","g__Atopobium","g__Bacillus","g__1-68","g__ph2","g__Synergistes","g__Bifidobacterium","g__Collinsella","g__Scardovia","g__feature_202","g__feature_203","g__Holdemania","g__feature_205","g__Megasphaera","g__feature_207","g__Pantoea","g__feature_209","g__feature_210","g__feature_211","g__Bilophila","g__feature_213","g__Butyricicoccus","g__Gallibacterium","g__feature_216","g__Hydrogenophaga","g__Peptoniphilus","g__feature_219","g__Lactobacillus"
"1629.SubjectIBD560",0,1.98112896663124,0,0.396225793326249,0,0,0,0,0,0,0,0,0,0,0,8.71696745317747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96225793326249,0,0,0,0,0.396225793326249,0,1.18867737997875,0,0,0,0,0,0,0,0,0.396225793326249,0,0,0,0,0,0,1.18867737997875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58490317330499,0,0,0,0,0,1.98112896663124,0,0,0,0,0,0,1.98112896663124,0,0.792451586652497,0,0,0,0,0,0,0.396225793326249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.792451586652497,0,0,0,0,0,0,0,0,0,0,0,0,0.396225793326249,0,0,0,0,0,0,0.396225793326249,0,0.396225793326249,0,0,0,0.396225793326249,0,0,0,0,0,0,0,0,0,0,0,4.35848372658874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1629.SubjectIBD144",0,11330.8995590798,2.35562513985359,147.676281494822,0,0,3.51202293578172,0.513954575968057,0.770931863952085,0,0,0,0,0,0.256977287984028,1544.604818976,0,0,0,35.4200361937986,0,0.0428295479973381,0.0428295479973381,0,0,0,3.98314796375244,54.22220776463,0.0856590959946761,0,0,1.11356824793079,0.0856590959946761,2.44128423584827,0.21414773998669,0.0428295479973381,7.45234135153682,0,7.62365954352617,0,0,0,0,0.171318191989352,0,28.1390130342511,0.0856590959946761,2631.31894031246,0.0428295479973381,236.419104945306,0,1.28488643992014,0.0856590959946761,0,1.2420568919228,0,12.8488643992014,0,2.01298875587489,0,0.0428295479973381,0,0,0,1.54186372790417,0.770931863952085,0,0.299806835981366,0,0,0,0.0856590959946761,2.26996604385892,0,0.128488643992014,7.28102315954747,19.2304670508048,0.0856590959946761,0.256977287984028,0,0,0,0,0,0,0,0,0,0.299806835981366,0.0428295479973381,0,0.0428295479973381,0,0,0,55.2929464645634,0,1.67035237189618,0,0.256977287984028,0.0428295479973381,94.6961306221144,23.2992741105519,0,0,0.299806835981366,0.0428295479973381,0.0428295479973381,0.128488643992014,0,0.128488643992014,0,0.385465931976042,0.128488643992014,0,5495.84476947042,0.0428295479973381,86.4728574066255,0,0,0.899420507944099,211.57796710685,0,0.0428295479973381,0.21414773998669,0.0428295479973381,1.84167056388554,0.599613671962733,2295.62094310932,0,0.556784123965395,0.171318191989352,0,0,0,0,7.5380004475315,1.58469327590151,0,0,0.0856590959946761,0,0,0,0.0428295479973381,0,0.0428295479973381,0,0.0428295479973381,0.0856590959946761,0.0428295479973381,0.0428295479973381,0,5.35369349966726,0,0,0,0.342636383978704,0.0428295479973381,0,945.333783397245,0,0,0,0.385465931976042,0,0,0,0.899420507944099,0.642443219960071,0,4.58276163571517,39.403184157551,209.993273830948,0.128488643992014,0,0,0,0,0.171318191989352,19.9585693667595,0,218.8161607184,0,1.02790915193611,0.899420507944099,4456.37163957503,0.385465931976042,0,0,0,0,0,0.256977287984028,1.02790915193611,0.0428295479973381,0,0,15351.4377182339,0.171318191989352,0.0856590959946761,0,0,0,0,4.15446615574179,0.513954575968057,0.985079603938775,0,1.37054553591482,0.0428295479973381,0.171318191989352,0,13.3199894271721,0,0.0428295479973381,0,0.0428295479973381,0,10.6217279033398
"1629.SubjectIBD341",0,206.44035506373,0,0.359026704458661,0,0,1.33352775941788,0.410316233667041,0,0,0,0,0,0.0512895292083801,0,53.9052951980075,0,0,0,0.666763879708942,0,0,0,0,0,0,0.10257905841676,79.9090865066562,0.0512895292083801,0,0,0,0.0512895292083801,0,0,0,0.307737175250281,0,0.461605762875421,0,0,0,0,0,0,9.23211525750842,0,777.856999974293,0.20515811683352,2661.41367062284,0,0.10257905841676,0,0.0512895292083801,1.69255446387654,0,1.89771258071006,8.61664090700786,0.512895292083801,0,0,0,0,0,0.0512895292083801,0.410316233667041,0,0,0,0,0,0.359026704458661,0.0512895292083801,0,0,0.615474350500561,2.71834504804415,0,0.564184821292181,0,0,0,1.69255446387654,0,0,0,0,0,0.10257905841676,0,0,0,0,0,0.0512895292083801,0.15386858762514,0,0,0,0.10257905841676,0,0.359026704458661,5.43669009608829,0,0,0.10257905841676,0.256447646041901,0.15386858762514,0.0512895292083801,0,0.307737175250281,0,0.15386858762514,0,0,192.540892648259,0,0.10257905841676,0,0,0.359026704458661,26.5679761299409,0,0,0,0,0.0512895292083801,0.20515811683352,97.8091322003809,0,0.461605762875421,0.10257905841676,0,0,0,0,0,13440.9853138773,0,0,0,0,0,0,0,0.512895292083801,0,0,0,0,0,0,0,0.461605762875421,0,0,0.0512895292083801,0,0,0,354.102909654656,0,0,0,0.307737175250281,0,0,0,0,0.359026704458661,0,0.359026704458661,0,9.7963000788006,0.10257905841676,0,0,0,0,0.0512895292083801,4.05187280746203,7.43698173521512,84.5251441354104,0,0,0.15386858762514,15.386858762514,0,0,0,0,0,0,0.359026704458661,0,0,0,0,56.3159030708014,75.6520555823607,0,0,0,0,0,0.718053408917322,0.974501054959222,0.410316233667041,0,0,0,0,0,0,0,0,0,0,0,0.10257905841676
"1629.SubjectIBD023",0,51.6898187293246,0,0,0,0,0.0484440662880268,20.4433959735473,0,0,0,0,0.0484440662880268,0,0,66.7559233449009,0.0968881325760536,0,0,214.800989921111,0,0,0,0,0,0,0.0968881325760536,0.678216928032375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484440662880268,0,0.193776265152107,0,162.336066131178,0,3698.84979328971,0,0.629772861744349,0,0,0,0,0.0968881325760536,0.0484440662880268,0,0,0,0,0,0,0,0.726660994320402,0.0484440662880268,0.0484440662880268,0,0,0,0,0,0,0,0.193776265152107,0.920437259472509,0,0,0,0,0,1.84087451894502,0,0,0,0,0,0,0,0,0,0,0,0,1.4533219886408,0,0.0484440662880268,0,0,0,0,2.47064738068937,0,0.0484440662880268,0.0968881325760536,4.26307783334636,0.0484440662880268,0,0,0,0,0,0,0,3.82708123675412,0,0,0,0,0,0.242220331440134,0,0,0,0.14533219886408,0,2299.54293856006,2.80975584470556,0,0.0484440662880268,0,0,0.0484440662880268,0,0,0,1.11421352462462,0,0,0,0,0,0,0,256.123778464798,0,0,0,0,0,0,0.0484440662880268,0.0968881325760536,0,0,0,0,0,0,5.81328795456322,0,0,0,0,0,0,0,0,0,0,0,0,0.581328795456322,0,0,0,0,0,0,0.484440662880268,0,0.484440662880268,0,0,0,9.9310335890455,0,0,0,0,0,0,0.0968881325760536,0,0,0,0,2.42220331440134,53.5791373145577,0,0,0,0.0484440662880268,0,6.29772861744349,277.632943896682,0,0,0,0,52.1258153259169,0,0,0,0.0484440662880268,0.0484440662880268,0,0,0
"1629.SubjectIBD024",0,42.1837977216535,0.157991751766492,1.0269463864822,0,0,6.55665769830943,205.547269048207,0,0,0,0,0.315983503532985,0,0,108.935312842997,0.0789958758832462,0,0,2.0538927729644,0,0,0,0,0,0,0,30.8873874703493,0,0,0,0,0.0789958758832462,0,0,0,0,0,0.157991751766492,0,0,0,0,0,0.0789958758832462,27.4115689314864,0,62.6437295754142,25.8316514138215,5881.08496775591,0,0,0,0,0.63196700706597,0,0.157991751766492,0,0.0789958758832462,0,0,0,0,0,0.236987627649739,0,1.0269463864822,0,0,0,0,0,1.65891339354817,0,0,0.394979379416231,0.552971131182723,0,0,0,0,0,28.9124905732681,0,0,0,0,0,2.44887215238063,0,0,0,0.157991751766492,0,0.0789958758832462,0.236987627649739,0,0,0,0.789958758832462,0,0.394979379416231,93.2941294181138,0.157991751766492,0.236987627649739,0,0.315983503532985,0.0789958758832462,0.157991751766492,0,32.3093132362477,0,0.63196700706597,0.236987627649739,0,1.0269463864822,0,0.0789958758832462,0,0,0,0.947950510598954,0,0,0,0,0,0.710962882949216,1.18493813824869,0,0,0,0,0,0,0,0,0.157991751766492,0,0,0,0,0,0,0,0.315983503532985,0,0,0,0.0789958758832462,0,0,0,0.0789958758832462,0,0,0,0,0,0,1247.73985957587,0,0,0,1.18493813824869,0,0,0,0,1.57991751766492,0,4.58176080122828,0,0.473975255299477,0,0,0,0,0,0.0789958758832462,2.36987627649739,0.0789958758832462,10.5064514924717,0,0,0,1.89590102119791,0.0789958758832462,0,0,0,0,0,0,0,0,0,0,6.24067419477645,0.157991751766492,0,0,0,0,0,0.0789958758832462,0.157991751766492,4.18678142181205,0.0789958758832462,0,0,28.1225318144356,0,0,0,0.157991751766492,0,0,0,0
"1629.SubjectIBD025",0,162.016082595808,0,32.6639144277399,0,0.0766758554641781,1.68686882021192,1334.54326435402,0,0,0.0766758554641781,0,0,0.153351710928356,0,193.529859191585,0,0,0,1.15013783196267,0,0,0.0766758554641781,0,0,0,0,8.20431653466705,0,0,0,0,0,0,0,0,0,0,0.690082699177603,0.0766758554641781,0.0766758554641781,0,0,0,0,14.7984401045864,0,10.2745646321999,13.4182747062312,10596.373197583,0,0,0,0,0.766758554641781,0,2.30027566392534,0.536730988249246,0.0766758554641781,0,0,0,0,0,0,0,6.59412356991931,0,0,0,0.0766758554641781,0,0.0766758554641781,0,0,1.07346197649849,0.153351710928356,0,0,0,0,0,6.36409600352678,0,0,0.0766758554641781,0,0,1.15013783196267,0,0,0.230027566392534,0.613406843713425,0,0,0,0,0.0766758554641781,0,0.613406843713425,0,0.306703421856712,25.7630874359638,0.0766758554641781,0.38337927732089,0.0766758554641781,28.9067975099951,0.306703421856712,0.0766758554641781,0,26.9899011233907,0,0.0766758554641781,0,0,0.690082699177603,0,0.0766758554641781,0,0,0.230027566392534,4.98393060517157,0,0,0,0.230027566392534,0,0.306703421856712,38.2612518766249,0,0.153351710928356,0,0.153351710928356,0,0,0,0.153351710928356,5.44398573795664,0,0,0.0766758554641781,0,0.230027566392534,0,0,0.536730988249246,0.0766758554641781,0.153351710928356,0,0,0,0,0,0,0,0,0.153351710928356,0,0,0,514.571666020099,0,0,0,0.613406843713425,0,0,0,0,0.613406843713425,0,0.0766758554641781,0,13.7249781280879,0,0,0,0,0,0,2.53030323031788,0,4.75390303877904,0,0,0,74.4522556557169,0.0766758554641781,0,0,0,0,0,0,0,0,0,0,17.3287433349042,0.153351710928356,0,0,0.153351710928356,0,0,0.230027566392534,187.472466609915,0.153351710928356,0,0,0,27.7566596780325,0,0,0,0.460055132785068,0.153351710928356,0,0,7.36088212456109
"1629.SubjectIBD026",0,554.130811630925,0,8.20080285452173,0,0,21.6552450377214,1.92206316902853,68.9379989958233,0,0,0,1.02510035681522,0.192206316902853,0.128137544601902,3620.71852904365,0,0,0,1.66578807982473,0,0.064068772300951,0.064068772300951,0,0,0,0.128137544601902,1469.67356781152,0.384412633805706,0,0,0.064068772300951,0.064068772300951,0,0.064068772300951,0,0.704756495310461,0.064068772300951,6.59908354699796,0,0.128137544601902,0,0,0.128137544601902,0,85.3396047048668,0,537.024449426571,288.950163077289,48.8204044933247,0,0,0,0,4.16447019956182,0,2.56275089203804,0,0.128137544601902,0,0,0,0.576618950708559,0,0.256275089203804,0.896962812213314,0.128137544601902,0,0,0,0,0,0.768825267611412,0,0,0.128137544601902,2.37054457513519,0.064068772300951,1.02510035681522,0,0,0,0.064068772300951,0,0,0,0,0,30.4326668429517,0,0,0.448481406106657,0,0,0.192206316902853,0.128137544601902,0,0,0,3.07530107044565,0,0.256275089203804,833.598796407674,0,0.064068772300951,1.28137544601902,0.768825267611412,0.128137544601902,0.256275089203804,0.064068772300951,0.512550178407608,0,2.94716352584375,0,0,2.69088843663994,0,0.128137544601902,0.448481406106657,0.064068772300951,1.02510035681522,10.8276225188607,0,0.128137544601902,0,0.064068772300951,0.192206316902853,0.192206316902853,6.535014774697,0,1.53765053522282,0,0.192206316902853,0,0,0,0.64068772300951,27.9980534955156,0,0,0.320343861504755,0,0,0,0,0.256275089203804,0,0,0,0.384412633805706,0,0,0,1.21730667371807,0,0,0,0.128137544601902,0,0,10592.0416431101,0.064068772300951,0,0,4.86922669487228,0,0,0.064068772300951,0,5.44584564558084,0,0.961031584514265,0,23.9617208405557,0.704756495310461,0,0,0,0,0.832894039912363,11.724585331074,0,40.3633265495991,0,0,0.192206316902853,23.7695145236528,0.64068772300951,0,0,0,0,0.128137544601902,0.064068772300951,0,0,0,0,103.342929721434,0.128137544601902,0.064068772300951,0,0,0,0,1.21730667371807,2.81902598124185,21.3989699485176,0,0,0,0.128137544601902,0.384412633805706,0,0,0.064068772300951,0,0,0,0.448481406106657
"1629.SubjectIBD027",0,616.096283167555,0,9.57727910017062,0,0,163.002769948299,1.26016830265403,0.378050490796209,0,0,0,0.0630084151327015,1.95326086911375,0.189025245398104,151.157187903351,0,0,0,0.44105890592891,0,0,1.38618513291943,0,0.126016830265403,0,0.504067321061612,2041.28362505413,0.126016830265403,0,0,0.0630084151327015,0.189025245398104,0,1.13415147238863,0,0.189025245398104,0,0.252033660530806,0,0,0,0,0.0630084151327015,0.189025245398104,1621.89961393087,0,13.5468092535308,0.315042075663507,14.6179523107867,0,0,0,0.630084151327015,0.44105890592891,0,1.00813464212322,0.126016830265403,0.0630084151327015,0,0,0,0,0,0.0630084151327015,0.189025245398104,0,0,0,0.0630084151327015,0,0,0.126016830265403,0,0,0.44105890592891,5.41872370141233,0.126016830265403,0,0,0,0,0,0,0,0,0,0,9.82931276070143,0,0,0,0,0,0.0630084151327015,0.126016830265403,0,0,0,22.8720546931706,0,0.378050490796209,65.7807853985403,0,0.378050490796209,0.126016830265403,0.126016830265403,0,2.58334502044076,0,9.57727910017062,0,15.4370617075119,0.126016830265403,0,2.89838709610427,0,0.126016830265403,0,0,0.252033660530806,2.83537868097157,0,0,0,0.0630084151327015,0,0.44105890592891,126.520897586465,0,0.126016830265403,0,0.126016830265403,0,0,0,0.0630084151327015,2.01626928424645,0,0,2.45732819017536,0,0,0,0,0.189025245398104,0,0,0,0.126016830265403,0,0,0,0.88211781185782,0,0,0,2.26830294477725,0,0,55953.7409407837,0,0,0,28.2277699794503,0,0,0.126016830265403,0,58.4088008280143,0,0.756100981592417,0.126016830265403,15.4370617075119,0.189025245398104,0,0,0,0,0.567075736194313,18.4614656338815,0,34.7806451532512,0.0630084151327015,0,0.378050490796209,14.1138849897251,8.06507713698579,0,0,0,0,0,0.126016830265403,0,0,0,0,8.19109396725119,60.7401121879242,0,0.252033660530806,0,0,0,1.00813464212322,0.315042075663507,34.2765778321896,0.0630084151327015,0,0,0.126016830265403,0,0,0,0,0,0,0,2.89838709610427
"1629.SubjectIBD028",0,1298.63824743354,0,527.382209484068,0,0,33.4332280041025,0.94367982269644,0,0,0.0449371344141162,0,2.74116519926109,0.404434209727046,0.0449371344141162,657.340402209692,0,0,0,8.3133698666115,0,0,0.179748537656465,0,0.0449371344141162,0,0.179748537656465,162.44774090703,0.0449371344141162,0,0,0.539245612969395,0.0898742688282324,0,0,0,0.404434209727046,0,1.61773683890818,0,0,0,0,0.0449371344141162,0,110.859910599625,0,164.469911955665,479.614035601862,99.5357527272674,0,0,0,0.0449371344141162,0.134811403242349,0,2.20191958629169,0.0449371344141162,0.314559940898814,0,0.0449371344141162,0,0,0,0.314559940898814,0.0449371344141162,0,0.134811403242349,0,0,0,0,0.0449371344141162,0,0,27.0072177828838,3.3253479466446,0.35949707531293,1.12342836035291,0,0,0,0.584182747383511,0,0,0,0,0,27.9958347399944,0,0,0,0,0,0,9.30198682372206,0,0.0449371344141162,0,3.72978215637165,0,0.0898742688282324,1152.81724625974,0,0.179748537656465,0.314559940898814,0.0449371344141162,0,0.584182747383511,0,32.8939823911331,0,3.0557251401599,0.0449371344141162,0,5.79689033942099,0,0,0,0,0.0898742688282324,16.0425569858395,0,0,0.0449371344141162,0,0.179748537656465,29.2091373691755,31.321182686639,0.0898742688282324,0.0449371344141162,0,0,0,0,0,0.584182747383511,0.763931285039976,0,0,0.449371344141162,0,0.0449371344141162,0,0,2.96585087133167,0,0,0,1.03355409152467,0,0,0,1.61773683890818,0,0,0,0.404434209727046,0,0,5436.76414422626,0,0,0,4.44877630699751,0,0,0.0898742688282324,0,6.24626168356215,0,4.35890203816927,0,261.713870827813,0.224685672070581,0.0449371344141162,0,0.0449371344141162,0,0.0898742688282324,1.88735964539288,0.0449371344141162,148.696977776311,0.0449371344141162,0.0449371344141162,0.224685672070581,1584.97766792029,1.25823976359525,0,0,0,0,0,0.0898742688282324,0,0,0,0,361.564183495979,1.43798830125172,0,0.0898742688282324,0,0.0449371344141162,0,0.494308478555278,1.34811403242349,17.6153566903336,0,0,0,2.11204531746346,0,0,0,0,0,0.35949707531293,0,61.473999878511
"1629.SubjectIBD029",0,1200.78994410434,0.372750758702012,194.203145283748,0,0,27.3173056020189,0.692251409018023,0,0,0,0,0.159750325158005,0.372750758702012,0,144.946795026697,0,0,0,0,0,0,0.106500216772004,0,0,0,0.266250541930009,260.393030007549,0,0,0,0.319500650316011,0.159750325158005,0,0,0.426000867088014,0.958501950948032,0,0.213000433544007,0,0,0,0,0.266250541930009,0.0532501083860018,116.244986606642,0,2640.67287486183,0,70.9823944785403,0,0.0532501083860018,0,0,0.159750325158005,0,2.02350411866807,0.0532501083860018,1.38450281803605,0,0,0,0,0,0.0532501083860018,0.0532501083860018,0.0532501083860018,0,0,0,0,0,0.0532501083860018,0,0.0532501083860018,6.28351278954821,3.35475682831811,0.745501517404025,0.426000867088014,0,0,0,30.246061563249,0,0,0,0,0,1.70400346835206,0,0,0,0,0,0.0532501083860018,2.76900563607209,0,0,0,2.23650455221207,0,0.159750325158005,31.417563947741,0.0532501083860018,0.0532501083860018,0.159750325158005,0.639001300632021,0,0.958501950948032,0,527.868324430435,0,2.82225574445809,1.27800260126404,0,0.745501517404025,0,0.0532501083860018,0,0,0,14.2710290474485,0,0,0,0,0.319500650316011,0.90525184256203,689.748653923881,0,0.159750325158005,0,0,0,0,0,0.319500650316011,0.159750325158005,0,0,0.106500216772004,0,0.106500216772004,0,0,0.159750325158005,0,0,0,0,0.0532501083860018,0,0,0.745501517404025,0,0,0,0.639001300632021,0,0,5694.93934155773,0,0,0,3.72750758702012,0,0,0.0532501083860018,0,6.0705123560042,0,4.79250975474016,0,200.646408398455,0.159750325158005,0.0532501083860018,0,0,0,0,7.56151539081225,0.106500216772004,103.038959726913,0.0532501083860018,1.54425314319405,0.0532501083860018,564.291398566461,0.958501950948032,0,0,0,0.213000433544007,0,0.213000433544007,0.0532501083860018,0,0,0,74.8164022823325,858.444997290734,0,0,0,0,0,0,0.106500216772004,8.57326745014628,0.0532501083860018,0.0532501083860018,0,6.23026268116221,0,0,0,0,0,0.213000433544007,0,27.2108053852469
"1629.SubjectIBD033",0,41.5213162924827,0,0,0,0,0,0.649551277740403,0,0,0,0,0,0,0,75.2480172520806,0.0999309658062159,0,0,341.514075642743,0,0,0,0,0,0,0,0,0,0,0,0,0.0499654829031079,0,0,0,0.0499654829031079,0,0,0,0,0,0,0.0499654829031079,0,0.0499654829031079,0,111.622888805543,0,2918.98351119957,0,0.599585794837295,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499654829031079,0,0,0,0,0,0,0.0499654829031079,0,0,0.499654829031079,0.799447726449727,0,0,0,0,0,0.549620311934187,0,0,0,0.0499654829031079,0,0,0,0,0,0,0,0.0999309658062159,0.749482243546619,0,0,0,0,0,0,0.899378692255943,0,0,0,0,0.0499654829031079,0,0,9.29357981997808,0,0.0499654829031079,0,0,2.54823962805851,0,0,0,0,0,0.749482243546619,0,0,0,0.0499654829031079,0,1267.47440480314,1.8986883503181,0,0,0,0,0,0,0,0,3.34768735450823,0,0,0,0,0,0,0,232.939081294289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54685894418282,0,0,0,0.0499654829031079,0,0,0.0499654829031079,0,0.0499654829031079,0,0.0999309658062159,0,0.499654829031079,0,0.0499654829031079,0,0,0,0.0499654829031079,0.399723863224864,0,3.7973767006362,0,0,0,5.44623763643877,0.0499654829031079,0,0,0,0,0,0,0,0,0,0,3.04789445708958,22.684329238011,0,0,0,0,0,0,333.569563861149,0,0,0,0,45.9682442708593,0,0,0,0,0,0,0,0.0499654829031079
"1629.SubjectIBD065",0,0.542118171969035,0,0,0,0,5.96329989165938,0.271059085984517,0.180706057323012,0,0,0,0,0.180706057323012,0,789.324058386914,0,0,0,0.542118171969035,0,0,0.0903530286615058,0,0,0,0,0.0903530286615058,0,0,0,0,0,0,0,0,0.0903530286615058,0,0.0903530286615058,0,0,0,0,0,0,19.6969602482083,0,7210.53309930281,0,1661.32113799911,0,0,0,0,0.271059085984517,0,3.61412114646023,0,0,0,0,0,0,0,0,0.271059085984517,0,0,0,0,0,0,0.0903530286615058,0,0,0,0.0903530286615058,0,0,0,0,0,0,0,0,0,0,0,0.361412114646023,0,0,0.0903530286615058,0,0,0,5.69224080567486,0,0.180706057323012,0,0.993883315276564,0,0.0903530286615058,1.89741360189162,0,0,0,0,0.0903530286615058,0.361412114646023,0,0,0,1.08423634393807,0,0,43.2791007288613,0,0,0,0,0.180706057323012,2.34917874519915,0,0,0,0.0903530286615058,0,0.903530286615058,0.361412114646023,0,0.0903530286615058,0,0,0,0,0,0,0.813177257953552,0,0,0,0,0,0,0,0.271059085984517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474.8598080673,0,0,0,1.35529542992259,0,0,0,0,1.17458937259958,0,0,0,18.7030769329317,0,0.180706057323012,0,0,0,0.0903530286615058,1.17458937259958,0.0903530286615058,3.1623560031527,0,0,0.180706057323012,14.3661315571794,0.180706057323012,0,0,0,0,0,0,0.542118171969035,0,0,0,1180.46231946257,49.4231066778437,0,0,0,0,0,0.0903530286615058,0,1.89741360189162,0,0.0903530286615058,0,0,0,0,0,0,0,0.0903530286615058,0,0.722824229292046
"1629.SubjectIBD106",0,448.902748680213,0.0593865258209039,0.118773051641808,0,0,0.772024835671751,14.6684718777633,1394.0393071199,0,0,0,0,0,0.118773051641808,134.68864056181,0,0,0,0.29693262910452,0,0,0,0,0,0,0.178159577462712,0.118773051641808,0.0593865258209039,0,0,0,0,0,0,0,0.0593865258209039,1.06895746477627,0.178159577462712,0,0,0,0,0,0,4.5727624882096,0,506.210746097385,0,173.46804192286,0,2.79116671358249,0,0,0.118773051641808,0,0.950184413134463,0,0.356319154925424,0,0,0,0,0,0.0593865258209039,459.473550276334,0,0,0,0,0,0,0.118773051641808,0,0,3.50380502343333,0.653251784029943,0,0.118773051641808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178159577462712,0,0.237546103283616,0,0.178159577462712,0,0.118773051641808,0.118773051641808,0,0.0593865258209039,0.0593865258209039,0.712638309850847,0,0,0,0,0,0.118773051641808,0.415705680746328,0,0.593865258209039,0,797.442268723098,0,0,0.118773051641808,19.6569400467192,0,0,0,0,0.0593865258209039,0.475092206567232,98.8191789659842,0,0.237546103283616,9.26429802806101,0,0,0,0,0,0.237546103283616,0,0,0,0,0,0,0,0.178159577462712,0,0,0,0,0,0,0,0.415705680746328,0,0,0,0.0593865258209039,0,0,180.00055976316,0,0,0,0.178159577462712,0,0,0.0593865258209039,0.0593865258209039,0.118773051641808,0,0,0,6.82945046940395,0.178159577462712,0.0593865258209039,0,0,0,0,8.9673653989565,0,2.07852840373164,0,5.04785469477684,0.0593865258209039,23.6358372767198,0,0,0,0,5.10724122059774,0,0.0593865258209039,0,0,0,0,786.574534497873,0.0593865258209039,0.0593865258209039,0,0.178159577462712,0,0,3366.26582963212,0.178159577462712,0.29693262910452,0,0,0,0.0593865258209039,0,0,0,0,0,0,0,6609.66093734079
